Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (881)",,,"Reconstruction Position - Unlabeled Track (1018)",,,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1052)",,,"Reconstruction Position - Unlabeled Track (1193)",,,"Reconstruction Position - Unlabeled Track (1195)",,,"Reconstruction Position - Unlabeled Track (1199)",,,"Reconstruction Position - Unlabeled Track (1200)",,,"Reconstruction Position - Unlabeled Track (1245)",,,"Reconstruction Position - Unlabeled Track (1247)",,,"Reconstruction Position - Unlabeled Track (1248)",,,"Reconstruction Position - Unlabeled Track (1249)",,,"Reconstruction Position - Unlabeled Track (1254)",,,"Reconstruction Position - Unlabeled Track (1255)",,
349,0,"-1198.41","-325.501","1507.76","-1485.04","-459.727","961.583","-1127.68","-858.256","1108.55","-1363.4","-330.933","1206.34","-1163.06","-654.853","1345.07","-1231.86","-761.851","484.058","-1242.22","-345.772","146.482","-1332.53","-796.914","124.931","-1148.46","-511.785","1149.31","-1181.56","-479.182","478.711","-1076","-990.335","922.224","-1564.5","-466.856","750.623","-1308.09","-499.827","882.104","-1232.68","-781.957","944.29"
350,0,"-1197.18","-324.176","1508.52","-1486.1","-462.97","965.425","-1130.65","-859.727","1111.63","-1362.4","-328.912","1207.44","-1161.93","-653.443","1345.35","-1231.97","-760.731","483.932","-1241.48","-344.733","146.054","-1332.49","-796.706","125.059","-1147.39","-509.561","1149.5","-1179.84","-477.157","478.589","-1081.14","-998.688","930.159","-1570.6","-473.989","757.375","-1306.64","-497.484","882.072","-1231.37","-779.786","944.207"
351,0,"-1195.92","-322.788","1509.26","-1486.54","-464.949","969.191","-1133.3","-860.979","1114.89","-1361.13","-326.842","1208.53","-1160.92","-652.095","1345.89","-1231.72","-759.541","483.714","-1240.9","-343.475","145.971","-1332.51","-796.512","125.173","-1146.39","-507.466","1149.77","-1178.29","-474.923","478.752","-1086.01","-1006.17","938.052","-1575.45","-479.696","763.56","-1305.3","-495.151","882.215","-1231.26","-778.307","943.161"
352,0,"-1194.65","-321.363","1509.97","-1486.84","-466.208","972.751","-1135.65","-862.198","1118.36","-1359.65","-324.645","1209.51","-1159.87","-650.614","1346.4","-1231.58","-758.428","483.555","-1239.99","-342.556","145.423","-1332.41","-795.98","125.547","-1145.4","-505.385","1150.06","-1176.44","-472.723","478.655","-1090.54","-1012.65","945.721","-1579.12","-483.724","769.234","-1304.03","-492.784","882.291","-1228.98","-776.056","942.912"
353,0,"-1193.35","-319.913","1510.63","-1486.92","-466.808","976.025","-1137.88","-863.227","1121.97","-1357.93","-322.337","1210.36","-1158.82","-649.003","1347.01","-1231.29","-757.186","483.318","-1239.24","-341.504","144.993","-1332.12","-795.48","125.845","-1144.38","-503.325","1150.43","-1174.74","-470.513","478.746","-1094.64","-1018.48","953.407","-1582.4","-486.793","774.448","-1302.8","-490.307","882.405","-1227.34","-773.513","942.767"
354,0,"-1192.05","-318.499","1511.3","-1486.64","-466.714","978.782","-1139.82","-863.995","1125.5","-1356.07","-319.931","1211.13","-1157.81","-647.398","1347.72","-1231.05","-755.927","483.206","-1238.23","-340.583","144.393","-1332.21","-795.676","125.498","-1143.4","-501.392","1150.88","-1173.01","-468.23","478.786","-1098.24","-1023.46","960.629","-1584.93","-488.726","779.05","-1301.65","-487.837","882.528","-1225.68","-770.909","942.572"
355,0,"-1190.77","-317.032","1511.95","-1486.18","-465.806","981.097","-1141.34","-864.458","1128.85","-1354.02","-317.518","1211.78","-1156.87","-645.779","1348.48","-1229.94","-754.745","482.866","-1237.33","-339.548","144.128","-1332.18","-795.387","125.569","-1142.19","-499.397","1151.26","-1171.25","-465.94","478.807","-1101.4","-1027.54","967.246","-1586.73","-489.243","782.914","-1300.52","-485.239","882.63","-1224.07","-768.265","942.475"
356,0,"-1189.46","-315.571","1512.56","-1485.42","-464.252","982.89","-1142.46","-864.611","1132.04","-1351.9","-315.007","1212.41","-1156","-644.132","1349.39","-1229.59","-753.326","482.641","-1236.43","-338.586","143.422","-1332.14","-795.167","125.825","-1140.9","-497.686","1151.78","-1169.52","-463.513","478.864","-1104.06","-1030.9","973.461","-1588.31","-489.208","786.199","-1299.33","-482.571","882.829","-1222.46","-765.58","942.273"
357,0,"-1188.19","-314.175","1513.22","-1484.45","-462.04","984.204","-1143.15","-864.434","1134.85","-1349.62","-312.39","1212.88","-1155.16","-642.553","1350.22","-1229.01","-751.977","482.479","-1235.51","-337.534","142.953","-1332.08","-794.929","125.93","-1139.52","-496.23","1152.57","-1167.83","-461.175","478.942","-1106.15","-1033.43","978.964","-1588.64","-487.406","788.461","-1298.18","-479.895","883.086","-1220.92","-762.893","942.144"
358,0,"-1186.92","-312.779","1513.88","-1483.08","-459.196","984.983","-1143.5","-864.097","1137.65","-1347.15","-309.878","1213.2","-1154.42","-640.895","1351.25","-1228.26","-750.622","482.131","-1234.6","-336.376","142.534","-1331.8","-794.288","126.252","-1137.96","-494.886","1153.27","-1166.12","-458.665","478.997","-1107.65","-1035.24","983.763","-1588.26","-484.4","789.825","-1297","-477.266","883.262","-1219.42","-760.124","941.86"
359,0,"-1185.65","-311.416","1514.56","-1481.48","-455.73","985.338","-1143.41","-863.546","1139.96","-1344.68","-307.364","1213.59","-1153.7","-639.267","1352.11","-1227.42","-749.276","481.882","-1233.4","-335.25","141.94","-1331.74","-794.053","126.339","-1136.36","-493.7","1154.08","-1164.34","-456.425","479.055","-1108.55","-1036.16","987.558","-1587.24","-480.192","790.499","-1295.74","-474.465","883.648","-1217.99","-757.412","941.722"
360,0,"-1184.45","-310.151","1515.31","-1479.49","-451.844","985.175","-1143.04","-862.812","1142.12","-1342.14","-304.853","1213.89","-1153.1","-637.659","1353.15","-1226.44","-747.92","481.514","-1232.11","-333.871","141.626","-1331.42","-794.068","125.912","-1134.64","-492.525","1154.93","-1162.58","-454.117","479.031","-1108.77","-1036.37","990.424","-1585.39","-475.112","790.364","-1294.47","-471.666","883.869","-1216.62","-754.675","941.446"
361,0,"-1183.26","-308.947","1516.03","-1477.13","-447.404","984.454","-1142.36","-861.952","1144.01","-1339.65","-302.407","1214.34","-1152.56","-636.132","1354.03","-1225.48","-746.537","481.256","-1230.53","-332.562","140.942","-1331.66","-793.951","125.861","-1132.81","-491.398","1155.83","-1161.04","-451.833","478.99","-1108.3","-1036.02","992.45","-1582.85","-468.855","789.485","-1293.03","-468.879","884.225","-1215.37","-751.99","941.265"
362,0,"-1182.1","-307.816","1516.84","-1474.4","-442.695","983.371","-1141.3","-860.903","1145.4","-1337.06","-300.013","1214.6","-1152.16","-634.656","1354.92","-1224.29","-745.144","480.818","-1229.08","-331.451","140.232","-1331.58","-793.538","125.89","-1131.02","-490.242","1156.7","-1159.12","-449.442","479.024","-1107.06","-1034.89","993.364","-1579.48","-461.75","787.907","-1291.5","-466.003","884.538","-1214.24","-749.353","941.057"
363,0,"-1181.05","-306.737","1517.76","-1471.24","-437.361","981.777","-1139.87","-859.749","1146.5","-1334.49","-297.721","1214.98","-1151.84","-633.364","1355.75","-1223.05","-743.662","480.383","-1228.22","-330.362","139.646","-1331.53","-793.282","125.888","-1129.22","-488.987","1157.5","-1157.03","-446.978","479.192","-1105.12","-1033.38","993.678","-1575.44","-453.667","785.648","-1289.75","-463.203","884.917","-1213.19","-746.793","940.831"
364,0,"-1180.05","-305.802","1518.71","-1467.68","-431.551","979.882","-1137.94","-858.511","1147","-1332.04","-295.477","1215.54","-1151.6","-632.061","1356.28","-1221.68","-742.38","480.242","-1227.64","-329.821","138.82","-1331.37","-793.092","125.994","-1127.44","-487.686","1158.35","-1154.96","-444.498","479.303","-1102.52","-1031.19","992.944","-1570.57","-444.702","782.721","-1287.92","-460.307","885.444","-1212.27","-744.325","940.655"
365,0,"-1179.16","-304.923","1519.72","-1463.69","-425.464","977.483","-1135.6","-857.055","1147.24","-1329.56","-293.274","1216.07","-1151.49","-631.144","1356.86","-1220.2","-740.854","479.698","-1227.16","-329.273","138.965","-1331.12","-792.693","125.976","-1125.8","-486.386","1159.14","-1152.86","-442.042","479.677","-1099.17","-1028.54","991.405","-1564.93","-434.912","779.352","-1285.97","-457.539","885.989","-1211.5","-742.06","940.584"
366,0,"-1178.42","-304.165","1520.86","-1459.22","-418.806","974.848","-1132.91","-855.616","1147.12","-1327.17","-291.204","1216.76","-1151.47","-630.257","1357.27","-1218.59","-739.404","479.286","-1226.48","-328.862","138.98","-1330.83","-792.301","126.168","-1124.17","-485.019","1159.87","-1150.78","-439.568","479.982","-1095.1","-1025.2","989.016","-1558.51","-424.231","775.647","-1283.96","-454.703","886.594","-1210.99","-739.913","940.461"
367,0,"-1177.73","-303.514","1521.99","-1454.52","-411.786","972.081","-1129.77","-853.931","1146.59","-1324.84","-289.317","1217.59","-1151.5","-629.755","1357.78","-1216.96","-738.086","479.037","-1225.94","-328.33","138.889","-1330.61","-791.996","126.155","-1122.79","-483.972","1160.84","-1148.72","-437.186","480.273","-1090.26","-1021.51","985.948","-1551.13","-412.608","771.453","-1281.9","-452.019","887.163","-1210.54","-737.93","940.483"
368,0,"-1177.14","-303.014","1523.22","-1449.06","-403.635","969.549","-1126.44","-852.252","1145.94","-1322.59","-287.573","1218.51","-1151.62","-629.255","1357.91","-1215.19","-736.648","478.583","-1225.22","-327.919","138.741","-1330.43","-791.543","126.172","-1121.4","-483.002","1161.85","-1146.73","-434.928","480.735","-1084.69","-1017.31","982.287","-1542.8","-400.134","766.959","-1279.82","-449.417","887.877","-1210.19","-735.964","940.281"
369,0,"-1176.64","-302.717","1524.48","-1443.25","-395.802","966.321","-1122.85","-850.594","1145","-1320.37","-286.022","1219.47","-1151.75","-629.06","1358.03","-1213.34","-735.332","478.183","-1224.8","-327.463","138.669","-1330.05","-791.176","126.323","-1120.14","-482.089","1162.79","-1144.85","-432.648","481.138","-1078.46","-1012.5","978.104","-1533.55","-386.797","762.329","-1277.69","-446.808","888.534","-1210.04","-734.076","940.113"
370,0,"-1176.23","-302.7","1525.75","-1436.89","-387.525","963.039","-1119.02","-848.836","1143.78","-1318.34","-284.655","1220.66","-1151.97","-629.024","1357.93","-1211.5","-734.084","477.816","-1224.39","-327.137","138.521","-1329.73","-790.883","126.452","-1118.98","-481.218","1163.82","-1143.05","-430.426","481.58","-1071.42","-1007.11","973.452","-1523.39","-372.567","757.704","-1275.57","-444.28","889.316","-1209.97","-732.304","940.016"
371,0,"-1175.91","-302.902","1527.07","-1430.06","-378.798","959.734","-1115.01","-847.011","1142.57","-1316.36","-283.607","1222.01","-1152.18","-629.192","1357.81","-1209.57","-732.839","477.268","-1223.94","-326.726","138.331","-1329.59","-790.559","126.232","-1117.85","-480.301","1164.85","-1141.23","-428.003","482.023","-1063.61","-1001.11","968.645","-1512.14","-357.53","753.096","-1273.42","-441.798","890.118","-1209.87","-730.541","939.738"
372,0,"-1175.66","-303.397","1528.45","-1422.71","-369.653","956.581","-1110.89","-845.252","1141.47","-1314.46","-282.722","1223.44","-1152.47","-629.619","1357.65","-1207.62","-731.818","476.93","-1223.62","-326.27","138.192","-1329.26","-790.281","126.286","-1116.8","-479.378","1165.96","-1139.56","-425.657","482.251","-1055.04","-994.607","963.711","-1499.66","-341.098","748.989","-1271.28","-439.379","891.027","-1209.83","-728.55","939.925"
373,0,"-1175.52","-304.2","1529.92","-1414.86","-360.082","953.665","-1106.78","-843.461","1140.57","-1312.65","-282.083","1225.12","-1152.97","-630.254","1357.39","-1205.65","-730.695","476.282","-1223.3","-325.839","137.96","-1328.93","-789.967","126.318","-1115.9","-478.724","1167.11","-1137.92","-423.196","482.502","-1045.79","-987.164","958.436","-1486.45","-324.217","745.082","-1269.12","-436.998","891.996","-1209.55","-726.721","939.689"
374,0,"-1175.48","-305.276","1531.5","-1406.5","-350.128","950.984","-1102.6","-841.804","1139.65","-1310.91","-281.65","1227.02","-1153.71","-630.954","1357.03","-1203.62","-729.741","475.631","-1222.97","-325.48","137.619","-1328.74","-789.567","126.183","-1114.93","-478.25","1168.36","-1136.4","-420.866","482.532","-1035.8","-979.192","953.535","-1472.33","-306.544","741.882","-1266.12","-432.462","893.066","-1209.7","-725.058","939.415"
375,0,"-1175.52","-306.729","1533.19","-1397.69","-339.804","948.892","-1098.34","-840.248","1138.88","-1309.19","-281.457","1229.08","-1154.57","-632.076","1356.91","-1201.67","-728.941","475.104","-1222.53","-325.231","137.314","-1327.98","-789.022","126.239","-1114.05","-478.211","1169.73","-1134.75","-418.672","482.775","-1025.18","-970.453","948.726","-1457.18","-288.231","739.541","-1266.38","-433.142","892.863","-1209.97","-723.403","939.002"
376,0,"-1175.62","-308.497","1535","-1388.37","-329.116","947.43","-1093.99","-838.977","1138.45","-1307.48","-281.457","1231.36","-1155.58","-633.297","1356.58","-1199.41","-727.912","474.34","-1222.78","-323.743","138.501","-1328.05","-788.322","126.713","-1112.73","-478.198","1171.31","-1133.01","-416.331","483.053","-1013.96","-961.023","944.473","-1441.18","-269.124","738.283","-1264.24","-430.777","893.745","-1210.31","-721.915","938.525"
377,0,"-1175.81","-310.604","1536.92","-1378.5","-318.26","946.822","-1089.46","-837.908","1138.34","-1305.8","-281.59","1233.97","-1156.76","-634.867","1356.53","-1197.57","-727.052","473.748","-1222.46","-323.688","138.016","-1327.75","-787.896","126.74","-1111.73","-478.498","1173","-1131.9","-413.743","483.623","-1002.36","-950.828","940.907","-1424.27","-249.413","738.297","-1262.5","-428.694","894.71","-1210.82","-720.402","938.02"
378,0,"-1175.98","-313.107","1538.83","-1368.14","-306.926","946.912","-1084.84","-837.194","1138.74","-1303.97","-281.936","1236.77","-1157.86","-636.923","1356.96","-1194.35","-725.289","474.698","-1222.19","-323.301","138.042","-1327.48","-787.591","126.753","-1111.15","-479.185","1174.56","-1130.5","-411.734","483.853","-990.596","-939.867","937.988","-1406.6","-229.172","739.786","-1260.74","-426.603","895.65","-1211.23","-718.92","937.29"
379,0,"-1176.29","-315.928","1540.95","-1357.42","-295.375","947.989","-1080.22","-836.811","1139.78","-1302.14","-282.402","1239.91","-1159.62","-638.511","1356.77","-1194.1","-724.753","472.48","-1221.94","-322.865","138.203","-1327.38","-787.412","126.245","-1110.63","-480.115","1176.22","-1129.29","-409.799","484.025","-978.784","-928.252","936.164","-1388.16","-208.454","742.89","-1259.04","-424.589","896.497","-1212.03","-717.3","936.664"
380,0,"-1176.64","-319.186","1543.14","-1346.36","-283.604","950.089","-1075.62","-836.622","1141.43","-1300.25","-283.005","1243.33","-1161.26","-640.584","1357.03","-1192.23","-723.647","471.95","-1221.63","-322.477","138.218","-1326.87","-787.002","126.087","-1110.28","-481.323","1177.83","-1127.87","-407.838","484.304","-967.25","-916.216","935.69","-1369.16","-187.572","747.898","-1256.55","-421.913","897.174","-1212.6","-715.878","935.838"
381,0,"-1177.04","-322.693","1545.33","-1334.97","-271.662","953.284","-1070.98","-836.752","1143.65","-1298.37","-283.747","1247.08","-1163.2","-642.656","1357.51","-1190.3","-722.434","471.322","-1221.32","-322.534","137.696","-1326.33","-786.652","125.958","-1110.05","-482.87","1179.63","-1126.54","-405.969","484.654","-955.972","-903.806","936.418","-1349.62","-166.396","754.663","-1255.55","-420.535","897.915","-1213.19","-714.638","934.959"
382,0,"-1177.55","-326.47","1547.63","-1323.38","-259.631","957.703","-1066.35","-837.004","1146.42","-1296.32","-284.716","1251","-1165.27","-644.844","1358.04","-1188.43","-721.174","470.736","-1220.98","-322.351","137.609","-1326.23","-786.328","125.979","-1109.96","-484.511","1181.34","-1126.95","-405.017","483.991","-945.197","-891.309","938.656","-1329.81","-145.246","763.479","-1253.91","-419.006","899.205","-1213.8","-713.515","934.078"
383,0,"-1178.15","-330.532","1549.93","-1311.67","-247.615","963.265","-1061.75","-837.494","1149.65","-1294.25","-285.912","1255.29","-1167.66","-647.196","1358.77","-1186.99","-719.752","470.294","-1220.68","-322.014","137.785","-1325.92","-785.857","125.866","-1109.99","-486.516","1183.3","-1125.15","-403.567","484.01","-934.545","-879","942.757","-1309.8","-124.282","774.344","-1252.51","-417.414","899.855","-1214.31","-711.944","933.048"
384,0,"-1178.78","-334.818","1552.25","-1300.1","-236.105","970.017","-1057.32","-838.186","1153.31","-1292.09","-287.313","1259.87","-1170.27","-649.704","1359.55","-1184.72","-718.444","469.707","-1219.94","-322.593","136.923","-1325.53","-785.136","125.413","-1110.04","-488.611","1185.25","-1123.98","-402.055","484.265","-925.446","-867.236","947.896","-1289.75","-103.548","787.337","-1251.39","-416.007","900.722","-1214.89","-710.501","932.415"
385,0,"-1179.54","-339.348","1554.56","-1288.38","-224.309","978.081","-1053.18","-839.123","1157.38","-1289.91","-288.899","1264.73","-1173.01","-652.318","1360.26","-1182.52","-716.957","469.609","-1219.65","-322.439","136.848","-1325.2","-784.826","125.308","-1110.17","-490.928","1187.3","-1122.2","-400.579","484.702","-916.774","-855.854","954.647","-1269.74","-83.241","802.381","-1250.3","-414.608","901.532","-1215.49","-709.463","931.422"
386,0,"-1180.33","-344.043","1556.86","-1276.77","-212.794","987.414","-1049.53","-840.319","1161.88","-1287.63","-290.796","1269.92","-1175.85","-655.265","1361.01","-1181.09","-715.41","469.033","-1219.41","-322.295","136.828","-1325.23","-784.11","125.774","-1110.41","-493.532","1189.59","-1121.14","-399.293","484.76","-908.841","-845.342","962.868","-1249.94","-63.5511","819.557","-1249.11","-413.246","902.446","-1216.05","-708.466","930.453"
387,0,"-1181.2","-348.92","1559.13","-1265.39","-201.724","997.97","-1046.56","-841.932","1166.81","-1285.36","-292.903","1275.4","-1178.79","-658.402","1361.71","-1179.71","-713.736","468.558","-1219.17","-322.125","136.923","-1325.23","-783.849","125.517","-1110.69","-496.308","1191.79","-1120.17","-398.199","484.858","-901.865","-835.741","972.384","-1230.52","-44.6733","838.842","-1247.82","-411.884","903.415","-1216.59","-707.456","929.527"
388,0,"-1182.13","-353.948","1561.41","-1254.26","-191.175","1009.67","-1044.43","-844.101","1172.36","-1283.1","-295.346","1281.2","-1181.92","-661.505","1362.54","-1178.44","-711.994","468.022","-1218.88","-321.982","136.985","-1324.87","-783.218","124.981","-1110.96","-499.387","1194.06","-1119.26","-397.299","484.972","-895.885","-827.181","982.885","-1211.59","-26.7422","860.017","-1246.49","-410.663","904.319","-1217.13","-706.622","928.637"
389,0,"-1183.1","-359.129","1563.66","-1243.49","-181.237","1022.52","-1043.19","-846.92","1178.23","-1280.93","-298.021","1287.29","-1184.9","-664.843","1363.24","-1177.26","-710.263","467.447","-1218.66","-321.83","137.099","-1324.46","-782.416","124.945","-1111.21","-502.574","1196.32","-1118.46","-396.425","485.091","-891.027","-819.853","994.473","-1193.52","-10.1806","882.905","-1245.15","-409.485","905.35","-1217.68","-705.83","927.884"
390,0,"-1184.14","-364.421","1565.91","-1233.35","-171.945","1036.42","-1043.06","-850.554","1184.51","-1278.85","-301.019","1293.45","-1188.11","-668.167","1364.08","-1176.09","-708.351","466.868","-1218.53","-321.646","137.247","-1324.04","-781.514","125.482","-1111.45","-505.915","1198.68","-1117.73","-395.682","485.096","-887.279","-813.682","1006.73","-1176.03","5.29111","907.616","-1243.8","-408.443","906.275","-1218.16","-705.133","927.118"
391,0,"-1185.23","-369.869","1568.14","-1223.28","-163.562","1050.51","-1043.88","-855.006","1190.78","-1276.95","-304.136","1299.99","-1191.12","-671.709","1364.77","-1174.99","-706.432","466.361","-1218.42","-321.548","137.276","-1323.92","-781.618","125.085","-1111.74","-509.402","1201.07","-1116.98","-395.084","485.196","-884.774","-808.733","1019.39","-1159.39","19.4408","933.69","-1242.37","-407.48","907.244","-1218.55","-704.319","926.349"
392,0,"-1186.36","-375.333","1570.37","-1213.73","-155.798","1066.04","-1045.63","-860.164","1196.98","-1275.03","-307.83","1306.11","-1194.71","-675.09","1365.7","-1173.89","-704.537","465.83","-1218.31","-321.483","137.292","-1323.86","-780.908","125.027","-1112.02","-512.826","1203.31","-1116.44","-394.679","485.283","-883.433","-804.895","1032.18","-1143.75","32.1208","961.081","-1240.9","-406.823","908.147","-1219","-703.894","925.88"
393,0,"-1187.53","-380.939","1572.56","-1204.66","-148.803","1082.39","-1048.25","-865.948","1202.94","-1273.42","-311.753","1312.49","-1197.99","-678.757","1366.22","-1172.47","-702.218","465.784","-1218.22","-321.456","137.29","-1323.43","-780.192","125.071","-1112.3","-516.324","1205.52","-1115.87","-394.201","485.351","-883.259","-802.267","1044.98","-1129.15","43.3541","989.526","-1239.39","-405.94","909.104","-1219.36","-703.401","925.338"
394,0,"-1188.71","-386.596","1574.73","-1196.2","-142.607","1099.43","-1051.7","-872.064","1208.49","-1272.01","-315.923","1318.77","-1201.37","-682.43","1366.57","-1171.76","-701.015","464.989","-1218.21","-321.361","137.364","-1323.44","-779.967","124.841","-1112.65","-519.95","1207.73","-1115.43","-393.929","485.156","-884.162","-800.752","1057.47","-1115.67","53.06","1018.98","-1237.93","-405.237","910.044","-1219.6","-702.819","924.733"
395,0,"-1189.95","-392.32","1576.89","-1188.18","-137.367","1116.92","-1055.99","-878.435","1213.49","-1270.83","-320.314","1324.94","-1204.94","-686.272","1366.94","-1170.52","-699.562","465.174","-1218.13","-321.325","137.369","-1323.13","-779.456","124.932","-1113.05","-523.629","1209.91","-1115.02","-393.871","485.003","-886.15","-800.284","1069.53","-1103.28","61.2635","1049.2","-1236.32","-404.464","911.059","-1219.79","-702.413","924.247"
396,0,"-1191.19","-398.147","1578.99","-1180.77","-132.912","1134.83","-1061.14","-885.078","1217.88","-1269.91","-324.86","1331.05","-1208.68","-690.236","1367.14","-1169.68","-698.6","464.524","-1218.08","-321.32","137.362","-1322.82","-778.924","124.559","-1114.13","-527.362","1211.72","-1114.46","-393.78","484.922","-889.172","-800.78","1080.84","-1092.04","67.9929","1080","-1234.85","-403.941","911.868","-1219.95","-702.435","923.479"
397,0,"-1192.42","-403.971","1580.95","-1174.13","-129.238","1153.28","-1067.06","-891.827","1221.54","-1269.4","-329.344","1337.31","-1212.55","-694.331","1367.15","-1168.66","-697.893","464.508","-1218.05","-321.325","137.34","-1323.29","-779.009","123.77","-1114.63","-531.112","1213.8","-1114.11","-393.813","484.793","-893.034","-802.447","1091.6","-1081.98","73.1551","1111.27","-1233.21","-403.48","912.909","-1219.93","-701.968","923.005"
398,0,"-1193.71","-409.903","1583.01","-1168","-126.485","1171.83","-1073.65","-898.485","1224.34","-1268.85","-334.132","1343.18","-1216.55","-698.512","1366.9","-1167.46","-697.137","463.78","-1218.06","-321.319","137.357","-1324.11","-779.493","122.192","-1115.07","-534.969","1215.76","-1113.84","-393.869","484.49","-897.952","-804.491","1101.05","-1073.01","76.8769","1142.58","-1231.29","-401.971","914.182","-1219.83","-701.555","922.482"
399,0,"-1194.97","-415.901","1584.96","-1162.68","-124.37","1191.16","-1080.86","-905.132","1226.33","-1268.3","-339.241","1348.78","-1220.69","-702.72","1366.61","-1166.54","-697.313","464.012","-1218.09","-321.293","137.382","-1322.87","-778.825","123.877","-1115.5","-538.973","1217.92","-1114.52","-394.4","483.992","-903.554","-806.704","1109.29","-1065.18","79.0716","1174.04","-1229.82","-401.866","915.053","-1219.66","-701.224","922.028"
400,0,"-1196.26","-421.885","1586.75","-1157.48","-123.426","1209.6","-1088.56","-911.561","1227.41","-1267.84","-344.515","1354.15","-1224.14","-707.967","1366.63","-1165.38","-697.6","464.167","-1218.52","-319.081","139.977","-1322.78","-778.596","123.725","-1115.94","-542.943","1219.91","-1114.03","-394.219","484.165","-909.867","-809.866","1116.47","-1058.5","79.8378","1205.47","-1228.23","-401.618","915.935","-1219.49","-700.973","921.469"
401,0,"-1197.54","-427.9","1588.43","-1153.16","-123.145","1228.35","-1096.64","-917.809","1227.64","-1267.48","-349.888","1359.43","-1229.08","-711.385","1365.27","-1164.48","-698.163","463.977","-1218.58","-319.081","139.918","-1322.69","-778.384","123.668","-1116.37","-546.992","1221.78","-1113.63","-394.616","483.817","-916.678","-813.348","1122.35","-1052.92","79.2177","1236.68","-1226.62","-401.29","916.936","-1219.32","-700.811","921.156"
402,0,"-1198.71","-433.648","1589.97","-1149.45","-123.757","1246.91","-1104.94","-923.661","1226.91","-1267.13","-355.48","1364.49","-1232.15","-716.985","1364.66","-1163.26","-699.056","463.937","-1218.42","-320.929","137.665","-1323.61","-778.698","122.436","-1116.9","-551.086","1223.69","-1113.07","-394.682","483.355","-923.845","-817.094","1127","-1048.43","77.2498","1267.53","-1225.05","-400.999","917.819","-1218.84","-699.891","920.64"
403,0,"-1199.97","-439.783","1591.32","-1146.43","-125.176","1265.39","-1113.38","-929","1225.32","-1266.99","-361.1","1369.51","-1236.25","-721.43","1363.82","-1162.09","-700.262","463.925","-1218.42","-321.066","137.283","-1323.47","-778.688","122.422","-1117.49","-555.217","1225.43","-1112.4","-394.932","482.85","-931.243","-821.096","1130.33","-1045","73.9666","1297.86","-1223.37","-400.755","918.644","-1218.58","-699.516","919.991"
404,0,"-1201.37","-445.934","1592.67","-1143.98","-127.425","1283.59","-1121.93","-934.172","1222.96","-1266.93","-366.818","1374.37","-1240.42","-725.702","1362.28","-1160.87","-701.948","463.823","-1218.53","-321.071","137.105","-1323.31","-778.752","122.449","-1118.12","-559.242","1227.06","-1111.68","-395.248","482.173","-938.832","-825.35","1132.43","-1042.99","69.4466","1327.92","-1221.64","-400.489","919.419","-1218.31","-698.918","919.779"
405,0,"-1202.62","-452.189","1593.68","-1142.09","-130.423","1301.45","-1130.55","-939.067","1219.9","-1267","-372.768","1379.04","-1244.71","-729.929","1360.96","-1159.54","-703.929","464.051","-1218.61","-321.175","136.687","-1323.2","-778.826","122.457","-1118.79","-563.407","1228.45","-1111.04","-395.467","481.751","-946.494","-829.768","1133.27","-1041.47","63.6617","1356.82","-1219.79","-400.349","920.017","-1217.88","-698.21","919.471"
406,0,"-1203.98","-458.52","1594.61","-1140.65","-134.137","1318.89","-1139.2","-943.85","1216","-1267.18","-378.908","1383.39","-1248.79","-733.976","1358.89","-1158.15","-706.229","464.212","-1218.65","-321.316","136.102","-1323.01","-778.95","122.417","-1119.46","-567.668","1229.81","-1109.78","-395.408","480.223","-954.182","-834.391","1132.96","-1040.87","56.8467","1384.93","-1217.82","-400.326","920.657","-1217.61","-698.002","918.87"
407,0,"-1205.28","-464.973","1595.3","-1139.74","-138.502","1335.92","-1147.76","-948.164","1211.2","-1267.45","-385.22","1387.48","-1253","-737.982","1356.4","-1156.64","-708.922","464.388","-1219.04","-320.551","136.538","-1322.95","-779.164","122.452","-1120.23","-571.897","1230.74","-1108.73","-395.713","479.897","-961.463","-838.723","1132.11","-1041.06","49.0394","1412.17","-1215.7","-400.363","921.126","-1217.39","-697.872","918.257"
408,0,"-1206.61","-471.501","1595.83","-1139.33","-143.506","1352.49","-1156.2","-952.018","1205.59","-1267.78","-391.585","1391.29","-1257.07","-741.968","1353.7","-1155.22","-711.988","464.437","-1218.76","-321.327","135.315","-1322.78","-779.466","122.313","-1120.97","-576.118","1231.39","-1107.38","-395.583","478.903","-968.461","-842.939","1130.61","-1041.99","40.32","1438.49","-1213.44","-400.556","921.45","-1217.21","-697.786","917.532"
409,0,"-1207.97","-478.105","1596.15","-1139.22","-149.053","1368.38","-1164.45","-955.37","1199.11","-1268.25","-398.094","1394.89","-1261.19","-745.975","1350.58","-1153.74","-715.284","464.551","-1218.73","-321.407","134.967","-1322.54","-779.839","122.259","-1121.84","-580.366","1231.92","-1105.78","-395.707","478.202","-975.152","-846.909","1128.72","-1043.84","30.7725","1464.03","-1211.04","-400.771","921.616","-1217.1","-697.871","916.744"
