Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (610)",,,"Reconstruction Position - Unlabeled Track (623)",,,"Reconstruction Position - Unlabeled Track (635)",,,"Reconstruction Position - Unlabeled Track (640)",,,"Reconstruction Position - Unlabeled Track (641)",,,"Reconstruction Position - Unlabeled Track (643)",,,"Reconstruction Position - Unlabeled Track (644)",,
361,0,"794.694","376.449","1290.18","798.042","562.549","733.967","790.413","162.755","1513.26","640.495","362.525","1153.12","765.89","-75.2053","104.206","526.787","-131.271","435.833","543.32","484.496","836.24","764.429","438.797","1428.47","nan","nan","nan","733.021","563.756","1067.56","477.069","418.237","339.767","nan","nan","nan","787.666","154.374","1777.43"
362,0,"794.179","371.617","1292.21","792.2","562.233","736.359","790.216","154.905","1513.03","640.9","357.781","1155.12","767.704","-76.7691","104.694","530.965","-135.484","437.511","538.912","481.985","839.593","765.078","434.076","1430.87","781.069","516.115","90.3074","731.744","560.566","1070.55","478.287","415.461","341.169","nan","nan","nan","782.796","144.618","1777.15"
363,0,"793.671","366.483","1294.2","786.122","561.683","738.831","789.633","146.366","1512.4","641.37","352.92","1157.07","769.705","-78.5906","105.367","535.138","-139.694","439.176","534.272","479.783","843.525","765.823","428.97","1433.33","nan","nan","nan","730.895","557.176","1074.02","479.497","412.579","342.597","nan","nan","nan","777.31","133.911","1776.34"
364,0,"793.305","360.989","1296.16","779.777","560.898","741.278","788.613","137.165","1511.31","641.898","347.915","1158.99","771.918","-80.6217","106.063","539.176","-143.879","440.767","529.484","477.97","848.092","766.633","423.582","1435.76","nan","nan","nan","729.953","553.627","1077.28","480.692","409.714","344.149","nan","nan","nan","771.159","122.235","1774.98"
365,0,"nan","nan","nan","773.102","559.846","743.783","787.2","127.315","1509.75","642.493","342.812","1160.76","774.408","-82.7607","106.891","543.169","-147.957","442.287","524.499","476.439","853.479","767.514","417.88","1438.16","779.953","516.602","92.4007","729.042","549.944","1080.42","482.032","406.702","345.124","nan","nan","nan","764.404","109.541","1773.01"
366,0,"794.692","349.707","1300.71","765.995","558.505","746.337","785.455","116.872","1507.64","643.233","337.542","1162.38","777.153","-84.9523","107.754","547.152","-152.149","443.713","519.225","475.273","859.645","768.421","411.909","1440.47","nan","nan","nan","728.048","546.181","1083.57","483.117","403.712","346.265","nan","nan","nan","757.156","95.6291","1770.29"
367,0,"794.297","343.061","1302.46","758.51","556.911","748.928","783.491","105.888","1504.97","644.056","332.097","1163.8","780.123","-87.0379","108.748","550.933","-156.115","445.014","513.721","474.56","866.793","769.335","405.719","1442.68","779.141","516.611","94.1427","727.274","542.151","1086.58","484.115","400.799","347.496","nan","nan","nan","749.612","80.5015","1766.77"
368,0,"794.086","336.07","1304.1","750.555","554.993","751.588","781.354","94.4009","1501.68","645.019","326.482","1165.01","783.424","-89.0546","109.781","554.719","-160.326","446.11","507.916","474.356","874.8","770.247","399.227","1444.78","778.642","516.557","95.017","726.575","537.926","1089.33","484.981","397.937","348.857","nan","nan","nan","741.843","64.3686","1762.41"
369,0,"794.081","328.797","1305.62","742.33","552.805","754.596","779.113","82.3628","1497.74","646.024","320.693","1166.03","787.165","-90.8124","110.89","558.4","-164.279","447.083","502.002","474.69","883.767","771.148","392.484","1446.71","778.111","516.486","95.9941","726.034","533.479","1091.86","485.734","394.934","349.85","nan","nan","nan","733.62","47.0206","1757.05"
370,0,"793.986","321.227","1306.98","733.295","550.222","757.346","776.792","69.7261","1493.13","647.118","314.759","1166.84","791.359","-92.4122","112.143","562.103","-168.385","447.812","495.937","475.467","893.577","772.048","385.464","1448.41","777.558","516.466","96.9301","725.586","528.869","1094.15","486.45","391.888","350.698","nan","nan","nan","725.036","28.585","1750.59"
371,0,"792.966","313.851","1307.83","723.798","547.518","760.242","774.294","56.5377","1487.68","649.184","309.611","1166.91","795.957","-93.9906","113.517","565.668","-172.52","448.289","489.888","476.652","904.362","772.963","378.15","1449.86","777.039","516.418","97.6494","725.322","524.082","1096.38","487.121","388.891","351.622","nan","nan","nan","716.277","9.12949","1742.96"
372,0,"792.615","305.589","1308.46","713.167","544.957","764.012","771.759","42.6642","1481.4","648.612","301.395","1168.66","800.899","-95.5651","115.091","569.331","-176.739","448.568","484.076","478.223","916.117","773.918","370.543","1451.05","nan","nan","nan","725.123","519.107","1098.48","487.823","386.047","352.42","nan","nan","nan","707.411","-11.2641","1734.12"
373,0,"792.433","296.844","1308.93","702.164","542.045","767.508","769.241","28.2194","1474.19","649.841","295.023","1168.63","806.196","-97.1146","116.845","572.904","-180.854","448.72","478.396","480.096","928.714","774.89","362.634","1451.94","nan","nan","nan","725.007","513.994","1100.48","488.819","383.274","352.727","nan","nan","nan","698.544","-32.5219","1723.97"
374,0,"792.405","287.924","1309.27","690.369","538.642","770.972","766.873","13.1979","1466.04","650.783","288.12","1168.75","811.873","-98.6117","118.666","576.336","-185.063","448.581","472.883","481.827","941.919","775.895","354.451","1452.57","nan","nan","nan","724.934","509.024","1102.37","489.894","380.655","352.85","nan","nan","nan","689.738","-54.5111","1712.43"
375,0,"792.459","278.479","1309.42","677.737","535.867","775.957","764.733","-2.13121","1456.92","652.329","281.843","1167.76","817.88","-100.088","120.536","579.857","-189.395","448.225","467.799","483.133","955.645","776.903","346.08","1452.96","nan","nan","nan","725.108","503.339","1104.16","491.064","378.206","352.949","nan","nan","nan","681.093","-77.1659","1699.41"
376,0,"792.872","268.251","1309.76","664.643","532.91","781.607","763.06","-17.7545","1446.96","653.8","275.429","1166.66","824.225","-101.482","122.41","583.318","-193.763","447.617","463.433","486.084","971.418","777.796","337.138","1453.35","nan","nan","nan","725.496","497.531","1105.95","492.439","375.908","352.623","nan","nan","nan","672.656","-100.41","1684.84"
377,0,"793.103","257.949","1309.71","651.439","529.51","787.523","761.921","-33.5287","1436.17","654.7","268.155","1166.06","830.763","-102.767","124.234","586.897","-198.328","446.723","459.963","488.461","986.941","778.753","328.576","1453.14","nan","nan","nan","725.866","491.393","1107.66","493.695","373.791","352.378","nan","nan","nan","664.543","-124.13","1668.76"
378,0,"793.129","247.479","1309.41","637.689","525.919","794.184","761.378","-49.3683","1424.67","656.455","261.696","1164.27","837.469","-103.939","126.085","590.515","-202.883","445.582","455.986","490.441","1003.34","779.531","319.581","1452.93","nan","nan","nan","725.906","485.039","1109.31","494.932","371.919","351.94","nan","nan","nan","656.929","-148.158","1651.26"
379,0,"793.031","236.927","1308.73","623.381","522.477","801.859","761.508","-65.2185","1412.6","657.425","254.3","1162.78","844.297","-104.933","127.934","594.104","-207.39","444.155","453.484","492.914","1020.82","780.498","310.179","1452.71","nan","nan","nan","725.658","478.437","1110.99","496.122","370.173","351.36","nan","nan","nan","649.966","-172.224","1632.5"
380,0,"793.071","226.205","1307.61","609.427","518.759","810.428","762.204","-80.7879","1400.14","658.355","246.56","1161.08","851.231","-105.648","129.76","597.788","-212.134","442.477","451.937","495.229","1038.97","781.02","300.617","1452.14","nan","nan","nan","725.429","471.688","1113.38","497.136","368.635","351.011","nan","nan","nan","643.771","-196.224","1612.81"
381,0,"793.266","215.44","1305.94","594.759","515.453","820.213","763.478","-96.1958","1387.37","659.174","238.536","1159.19","858.198","-106.083","131.558","601.505","-216.76","440.562","451.441","497.362","1057.72","781.529","290.576","1451.51","nan","nan","nan","725.117","464.787","1116.17","498.2","367.198","350.544","nan","nan","nan","638.786","-220.111","1592.64"
382,0,"794.396","204.173","1303.85","579.99","512.172","831.202","765.374","-111.31","1374.51","659.919","230.123","1157.2","865.145","-106.248","133.312","605.352","-221.638","438.425","452.087","499.157","1076.99","781.938","280.192","1450.7","nan","nan","nan","724.689","457.642","1118.98","499.334","365.857","349.993","nan","nan","nan","633.973","-243.371","1571.58"
383,0,"795.208","192.961","1301.22","565.211","508.912","843.52","767.936","-126.168","1361.71","660.634","221.365","1155.09","871.859","-106.109","135.004","609.178","-226.406","436.048","454.54","500.822","1096.95","782.244","269.43","1449.75","nan","nan","nan","723.892","450.13","1121.93","500.565","364.615","349.543","nan","nan","nan","630.138","-265.862","1550.38"
384,0,"796.08","181.622","1298.58","550.565","505.6","857.225","771.289","-141.035","1348.88","661.255","212.13","1152.93","878.299","-105.442","136.636","613.164","-231.42","433.537","457.534","501.666","1117.29","782.498","258.23","1448.75","780.74","511.51","94.285","722.522","442.213","1125.23","501.981","363.424","349.007","nan","nan","nan","627.5","-287.528","1529.33"
385,0,"796.67","169.776","1295.26","536.039","502.139","872.408","775.533","-155.811","1336.33","661.803","202.402","1150.75","884.223","-104.155","138.1","617.239","-236.457","430.905","461.747","502.03","1138.15","782.719","246.573","1447.72","781.368","511.651","93.3215","720.886","433.812","1129.01","503.64","362.129","348.302","nan","nan","nan","625.86","-308.038","1508.43"
386,0,"797.565","157.424","1292.31","521.88","498.496","889.255","780.731","-170.522","1324.2","662.28","192.164","1148.59","889.512","-102.21","139.393","621.609","-241.768","428.239","467.517","502.699","1159.85","782.947","234.412","1446.74","782.004","511.844","92.3117","719.002","424.593","1133.25","505.543","360.651","347.595","nan","nan","nan","625.308","-327.828","1487.34"
387,0,"798.402","144.634","1289.4","508.249","494.623","907.793","786.928","-185.277","1312.62","662.691","181.4","1146.62","894.065","-99.5972","140.474","626.262","-247.201","425.57","474.763","501.341","1180.86","783.244","221.72","1445.8","nan","nan","nan","717.18","414.738","1137.99","507.55","358.766","346.783","nan","nan","nan","626.126","-347.008","1466.89"
388,0,"799.239","131.453","1286.53","495.364","490.424","928.108","794.105","-200.107","1301.64","663.09","170.083","1144.89","897.944","-96.1898","141.47","631.025","-252.571","422.897","483.321","499.192","1201.82","783.622","208.473","1445.09","nan","nan","nan","714.812","403.654","1143.45","509.553","356.551","346.23","nan","nan","nan","628.259","-365.861","1447.13"
389,0,"800.325","117.888","1283.77","483.479","485.805","950.135","802.257","-215.055","1291.29","663.493","158.139","1143.53","900.93","-92.6056","141.894","636.058","-258.02","420.287","493.479","496.06","1223.05","784.114","194.708","1444.65","nan","nan","nan","713.032","392.433","1149.29","511.565","353.839","345.731","nan","nan","nan","631.812","-384.254","1428.4"
390,0,"801.864","103.896","1281.21","472.668","480.694","973.864","811.545","-230.152","1281.74","663.91","145.561","1142.56","902.741","-88.3133","141.807","641.237","-263.248","417.717","505.314","491.648","1243.75","784.696","180.482","1444.62","nan","nan","nan","711.82","380.886","1155.59","513.508","350.649","345.765","nan","nan","nan","636.677","-401.926","1410.93"
391,0,"803.945","89.4883","1278.87","463.187","474.956","999.266","821.976","-245.358","1273.09","664.391","132.384","1142.17","903.566","-83.7846","141.225","646.414","-268.319","415.073","517.512","486.743","1265.14","785.388","165.82","1445.09","nan","nan","nan","710.659","368.098","1162.54","515.374","346.598","346.224","nan","nan","nan","642.726","-418.727","1394.82"
392,0,"806.612","74.9783","1277.05","455.259","468.492","1026.28","833.671","-260.593","1265.48","665.046","118.757","1142.62","903.368","-79.0869","139.526","651.732","-272.931","412.269","531.13","480.608","1286.39","786.214","150.741","1446.09","782.251","512.358","92.4594","709.19","354.265","1170.57","517.535","341.604","346.983","nan","nan","nan","649.895","-434.587","1380.14"
393,0,"809.927","60.6818","1276.11","448.899","461.006","1054.78","846.695","-275.707","1258.96","665.797","104.695","1144.02","901.959","-74.3089","135.787","657.18","-276.976","408.936","546.47","473.289","1306.73","787.164","135.192","1447.61","781.47","512.503","93.8462","708.388","339.799","1179.18","520.102","335.558","347.861","nan","nan","nan","658.132","-449.367","1366.94"
394,0,"813.569","46.3831","1276.13","444.285","452.232","1084.62","861.149","-290.685","1253.63","666.483","90.2025","1146.71","899.114","-68.1536","130.246","663.035","-280.597","405.047","563.13","464.994","1326.59","788.343","119.183","1449.74","781.41","513.884","96.5394","708.41","327.969","1187.95","523.608","328.352","348.349","nan","nan","nan","667.425","-462.963","1355.24"
395,0,"817.853","31.5175","1277.09","441.338","441.905","1115.61","877.008","-305.414","1249.47","668.268","75.1398","1149.56","894.734","-61.5173","123.546","669.6","-283.733","400.698","580.67","455.58","1345.37","789.72","102.786","1452.54","780.067","514.279","98.5238","705.067","306.265","1200.72","527.821","319.932","348.982","nan","nan","nan","677.696","-475.235","1344.98"
396,0,"822.038","16.4547","1279.17","440.045","429.88","1147.44","894.151","-319.787","1246.45","669.026","58.8458","1154.5","890.518","-57.5592","115.098","677.811","-286.811","396.232","599.044","444.291","1362.78","791.229","85.9639","1456.19","778.464","514.848","101.085","705.403","289.31","1211.54","532.838","310.204","349.729","nan","nan","nan","688.876","-486.045","1336"
397,0,"826.543","1.04774","1282.43","440.467","416.138","1179.9","912.432","-333.549","1244.58","670.53","42.0177","1160.15","887.67","-52.7305","106.557","687.811","-289.886","391.293","618.126","432.361","1379.35","793.143","69.1797","1460.74","776.785","515.61","104.457","706.536","271.61","1222.81","537.67","298.903","351.696","nan","nan","nan","700.861","-495.243","1328.08"
398,0,"831.499","-14.4662","1286.72","442.477","400.688","1212.86","931.621","-346.411","1243.86","672.445","24.2166","1167.01","886.838","-46.7004","99.3552","699.171","-292.495","385.418","637.452","418.91","1394.69","795.3","52.3174","1466.31","774.993","516.326","109.045","710.371","254.032","1233.48","544.818","286.373","352.173","nan","nan","nan","713.773","-502.759","1320.99"
399,0,"837.183","-29.7692","1291.97","445.844","383.655","1246.13","951.41","-357.999","1244.05","674.874","5.44709","1174.98","888.556","-43.6738","94.1952","711.239","-293.943","378.785","656.7","403.919","1408.93","797.748","35.4324","1472.91","772.649","516.408","114.647","713.276","235.169","1245.53","nan","nan","nan","nan","nan","nan","727.558","-508.48","1314.56"
400,0,"843.635","-44.602","1298.19","450.485","365.034","1279.64","971.6","-368.136","1244.75","678.021","-13.9167","1184.18","892.009","-43.8209","91.307","721.776","-294.749","374.255","675.38","387.197","1422.15","800.569","18.5018","1480.54","769.798","515.611","121.492","716.633","215.645","1258.29","563.837","258.465","345.217","nan","nan","nan","742.233","-512.445","1308.75"
401,0,"850.862","-58.8991","1305.44","456.022","344.659","1313.45","992.092","-376.787","1245.52","681.871","-33.6889","1194.71","895.989","-45.9677","90.0757","727.038","-296.492","376.1","693.102","368.708","1434.89","803.817","1.53469","1489.17","765.842","513.216","129.38","720.274","196.024","1271.4","574.185","240.82","348.988","nan","nan","nan","757.738","-514.534","1303.55"
402,0,"859.046","-72.2972","1313.91","462.261","322.415","1347.6","1012.31","-383.458","1245.51","686.63","-53.655","1206.5","898.733","-48.9279","91.1424","732.122","-298.357","378.783","709.404","349.028","1447.62","807.531","-15.493","1498.75","760.482","508.938","138.014","723.964","176.253","1284.95","583.712","224.536","353.534","nan","nan","nan","774.161","-514.92","1299.1"
403,0,"867.795","-85.1098","1323.19","469.039","298.213","1382.17","1032.35","-388.245","1244.48","692.252","-73.6163","1219.39","899.438","-51.0953","93.2942","737.718","-300.446","382.299","724.068","327.356","1461.02","811.674","-32.4942","1509.23","754.271","503.021","146.799","727.665","156.461","1298.99","592.795","208.531","360.414","nan","nan","nan","791.433","-513.895","1295.51"
404,0,"877.182","-96.9034","1333.13","476.024","271.956","1417.33","1052.07","-391.119","1242.18","698.896","-93.3561","1233.28","899.169","-52.6315","96.0405","744.15","-302.758","387.208","736.695","304.479","1475.42","816.369","-49.3835","1520.62","744.818","495.222","155.932","731.74","137.017","1313.73","600.857","193.157","369.49","nan","nan","nan","809.43","-511.898","1292.93"
405,0,"887.114","-107.593","1343.41","483.326","243.825","1452.5","1071.28","-392.093","1238.7","706.585","-112.686","1248","898.238","-53.7105","98.3468","751.817","-304.594","393.263","747.521","280.481","1491.49","821.291","-66.2079","1532.62","740.209","483.959","170.355","736.197","118.269","1328.98","607.826","178.508","380.127","nan","nan","nan","827.974","-509.347","1291.37"
406,0,"897.592","-117.029","1353.92","490.609","213.589","1487.51","1089.64","-390.988","1234.23","715.016","-131.189","1263.47","897.739","-54.7864","100.594","760.624","-305.337","399.82","756.639","255.43","1508.91","826.587","-82.8646","1545.16","729.911","471.546","180.71","739.65","98.8605","1345.25","613.883","163.955","392.042","nan","nan","nan","846.982","-506.536","1290.8"
407,0,"908.535","-125.223","1364.33","498.281","182.125","1521.65","1106.96","-387.723","1228.7","723.693","-148.654","1279.48","897.899","-55.9142","102.537","769.943","-304.432","406.77","764.1","229.626","1528.31","832.388","-99.3388","1558.02","712.845","457.021","185.48","742.767","79.9536","1362.52","618.981","148.794","404.94","nan","nan","nan","866.108","-503.43","1290.82"
408,0,"919.736","-132.39","1374.44","506.015","149.348","1554.96","1122.82","-382.13","1221.87","732.521","-165.233","1295.9","899.339","-57.2394","105.287","779.73","-301.271","413.955","770.384","203.322","1550.24","838.821","-115.689","1570.97","702.225","440.755","195.707","745.844","62.0068","1380.75","622.217","133.074","418.712","nan","nan","nan","885.312","-500.103","1291.44"
409,0,"930.993","-138.802","1384.06","513.415","114.879","1587.6","1136.96","-374.617","1213.75","741.652","-181.383","1312.37","901.619","-58.6971","108.084","789.363","-295.39","421.704","775.76","176.758","1574.68","845.951","-131.888","1583.93","694.148","422.2","205.458","747.378","44.1917","1398.51","623.322","116.966","433.32","nan","nan","nan","904.656","-496.859","1292.46"
410,0,"942.113","-144.764","1393.07","520.704","78.8721","1619.35","1148.99","-365.322","1204.59","751.094","-197.463","1328.4","904.424","-60.3812","111.337","797.991","-287.175","430.727","780.369","149.783","1601.59","853.758","-147.924","1596.87","688.186","401.925","214.957","749.086","26.0453","1418.13","622.957","100.048","448.049","nan","nan","nan","923.962","-493.699","1293.44"
411,0,"952.971","-150.496","1401.29","528.074","41.4548","1650.11","1158.6","-354.471","1194.72","760.755","-213.377","1343.71","907.187","-62.0946","115.13","805.289","-277.378","441.512","784.655","122.166","1630.88","862.171","-163.802","1609.78","684.124","380.614","223.749","750.256","7.0123","1438.49","622.056","81.9384","463.141","nan","nan","nan","942.982","-490.429","1294.27"
412,0,"963.516","-156.073","1408.7","535.601","2.62677","1679.59","1165.58","-342.226","1184.52","770.449","-228.958","1358.12","908.821","-64.7802","119.224","811.764","-267.208","454.447","788.522","93.8703","1662.45","870.973","-179.511","1622.62","680.38","356.131","231.151","751.433","-13.0906","1459.93","621.792","62.4514","478.291","nan","nan","nan","961.527","-487.031","1294.75"
413,0,"973.712","-161.603","1415.36","543.38","-37.5033","1707.52","1169.73","-328.82","1174.27","779.86","-244.478","1371.52","910.843","-69.7178","125.524","818.173","-256.75","468.982","791.919","64.7837","1696.05","879.973","-194.99","1635.06","678.342","331.617","237.806","752.904","-34.3735","1481.41","622.932","41.6342","492.667","nan","nan","nan","979.668","-483.417","1294.81"
414,0,"983.611","-167.055","1421.24","551.624","-78.8679","1733.72","1171.08","-314.702","1164.19","790.044","-259.239","1383.93","912.598","-75.7388","133.332","824.737","-245.886","484.241","794.846","34.9362","1731.3","889.12","-210.48","1647.33","676.733","305.769","245.139","755.183","-56.5472","1502.71","626.386","19.1801","505.499","nan","nan","nan","996.963","-479.432","1294.26"
415,0,"993.425","-172.249","1426.39","560.603","-121.303","1757.92","1169.2","-300.005","1154.27","800.333","-273.895","1395.58","914.093","-83.9087","141.036","831.956","-234.955","500.863","796.947","3.74209","1767.84","898.236","-225.939","1659.03","675.401","280.352","252.849","758.262","-79.9979","1524.29","628.947","-2.34459","520.802","nan","nan","nan","1013.19","-474.947","1292.89"
416,0,"1003.11","-177.045","1430.61","570.66","-164.677","1779.9","1164.32","-285.12","1144.68","811.028","-288.097","1406.42","916.881","-93.0926","150.533","839.092","-224.292","517.96","798.05","-28.7427","1805.17","907.197","-241.505","1670.08","675.227","255.579","260.918","762.487","-102.984","1543.84","636.108","-26.2958","531.297","nan","nan","nan","1028.77","-469.748","1291.23"
417,0,"1012.21","-181.369","1433.73","582.081","-208.841","1799.31","1156.99","-270.436","1135.94","822.073","-301.712","1416.42","920.392","-101.844","162.639","847.308","-214.29","534.927","798.289","-63.5284","1842.78","915.873","-256.901","1679.68","675.114","230.894","268.667","766.999","-127.603","1563.41","648.233","-53.8079","536.315","nan","nan","nan","1043.53","-463.793","1288.99"
418,0,"1019.78","-185.109","1435.96","595.213","-253.627","1815.79","1147.42","-256.103","1128.19","833.504","-314.723","1425.37","924.357","-107.384","179.889","856.208","-206.594","551.202","801.487","-101.401","1878.52","924.461","-272.381","1688.19","674.653","205.426","275.227","nan","nan","nan","658.878","-75.6304","546.971","nan","nan","nan","1057.14","-456.698","1286.07"
419,0,"1026.24","-187.94","1437.67","610.124","-298.869","1828.98","1135.88","-242.156","1121.54","845.378","-327.063","1432.93","927.624","-108.054","198.297","863.246","-203.655","567.184","799.053","-140.269","1915.27","932.85","-287.83","1695.37","673.506","178.777","280.086","773.521","-177.531","1595.91","667.975","-96.9611","557.326","nan","nan","nan","1069.69","-448.505","1283.02"
420,0,"1031.58","-190.072","1439.07","627.104","-344.444","1838.36","1122.66","-228.68","1116.21","857.889","-338.554","1438.81","929.831","-104.693","214.13","868.254","-204.144","582.081","797.719","-183.369","1949.61","941.124","-303.11","1701.66","671.66","151.297","283.505","781.898","-205.13","1611.86","675.662","-116.389","567.574","nan","nan","nan","1079.95","-439.457","1278.9"
421,0,"1035.79","-191.951","1440.69","645.485","-389.858","1844.07","1107.94","-215.731","1112.35","870.955","-348.651","1442.85","931.329","-100.007","229.677","871.294","-207.563","596.795","794.949","-230.174","1980.67","949.006","-318.562","1707.04","669.163","122.261","285.792","789.505","-231.979","1626.43","682.235","-134.195","577.514","nan","nan","nan","1088.71","-429.336","1274.85"
422,0,"1038.95","-193.538","1441.66","664.844","-434.392","1845.91","1091.95","-203.308","1110.21","884.072","-358.16","1445.85","932.044","-94.557","244.733","874.629","-212.503","610.474","791.377","-280.877","2007.51","956.538","-333.603","1711.68","666.629","92.0232","287.524","797.705","-257.629","1637.38","688.406","-150.792","587.347","nan","nan","nan","1095.47","-418.49","1270.39"
423,0,"1041.75","-194.658","1442.42","684.506","-477.155","1844.01","1074.83","-191.433","1109.8","897.014","-366.577","1447.79","931.698","-89.944","258.584","877.822","-217.16","623.733","787.349","-335.351","2029.28","963.677","-348.371","1715.74","664.507","60.3755","288.964","807.887","-283.602","1646.18","694.841","-166.946","597.6","nan","nan","nan","1100.8","-406.72","1266.43"
424,0,"1043.95","-195.197","1442.87","703.723","-517.39","1838.69","1056.77","-180.027","1111.1","909.508","-373.952","1448.92","932.325","-86.6091","272.794","882.629","-221.204","637.068","783.331","-393.204","2045.13","970.606","-362.821","1719.6","663.712","26.3381","290.909","818.806","-309.415","1653.85","701.466","-182.991","607.872","nan","nan","nan","1104.62","-394.208","1263.02"
425,0,"1045.57","-195.079","1442.71","721.565","-554.445","1830.3","1038.05","-168.924","1113.9","921.093","-380.81","1449.63","934.2","-84.1467","285.603","888.902","-223.823","649.984","779.369","-453.976","2054.32","977.166","-376.863","1722.77","663.376","-6.94383","292.24","nan","nan","nan","708.303","-199.034","618.252","nan","nan","nan","1106.96","-380.766","1260.5"
426,0,"1046.4","-194.325","1441.54","737.151","-587.968","1819.68","1019.35","-158.194","1118.1","931.524","-387.308","1449.71","936.273","-81.7591","297.226","896.162","-224.495","661.899","776.918","-515.685","2056.74","983.723","-390.436","1725.61","664.264","-39.9515","293.956","nan","nan","nan","714.478","-214.711","627.637","nan","nan","nan","1107.78","-366.416","1258.98"
427,0,"1045.27","-192.968","1439.72","749.355","-617.304","1807.6","999.326","-148.405","1124.06","941.299","-393.365","1449.36","938.997","-79.9115","307.953","903.023","-223.188","672.297","775.693","-576.993","2052.24","990.245","-403.481","1728.14","666.199","-73.0167","295.275","nan","nan","nan","717.756","-230.977","636.382","nan","nan","nan","1107.04","-351.483","1258.18"
428,0,"1041.4","-191.748","1438.54","759.044","-643.727","1794.54","979.481","-139.367","1131.04","950.687","-398.828","1448.79","942.352","-78.5413","317.899","908.535","-220.659","681.161","776.005","-638.381","2042.71","996.487","-415.907","1730.28","668.475","-104.271","297.965","nan","nan","nan","718.763","-247.997","643.136","nan","nan","nan","1105.27","-335.961","1258.16"
429,0,"1035.18","-191.365","1438.48","766.66","-666.166","1781.12","959.85","-131.049","1139.21","959.727","-403.769","1448.32","945.846","-77.382","327.446","912.616","-217.813","689.157","777.853","-697.293","2026.86","1002.83","-427.904","1732.43","670.628","-134.434","300.71","nan","nan","nan","718.321","-268.391","649.215","nan","nan","nan","1102.16","-320.126","1258.88"
430,0,"1027.69","-191.777","1439.56","773.596","-685.016","1768.27","940.643","-123.495","1148.34","968.496","-407.692","1448.14","948.934","-76.3292","336.328","915.445","-215.491","696.863","781.65","-751.664","2006.59","1008.51","-439.284","1733.92","672.355","-163.869","303.149","886.821","-430.47","1672.76","717.987","-290.275","654.642","nan","nan","nan","1097.55","-302.545","1260.47"
431,0,"1019.34","-192.858","1441.64","781.736","-701.473","1755.73","921.9","-116.608","1158.07","976.993","-410.862","1448.09","951.416","-75.5897","344.45","917.263","-214.315","704.524","786.945","-800.622","1981.25","1013.86","-450.239","1734.96","673.518","-192.923","305.135","895.501","-446.767","1673.96","717.976","-312.672","659.278","nan","nan","nan","1089.59","-292.82","1259.32"
432,0,"1010.59","-194.923","1444.48","791.296","-719.665","1740.57","904.396","-110.859","1168.78","985.247","-413.15","1448.57","953.362","-75.0818","351.92","918.234","-213.527","711.929","795.895","-844.197","1954.55","1018.59","-460.855","1735.43","674.086","-221.918","306.816","904.236","-462.392","1673.58","718.826","-335.057","663.338","nan","nan","nan","1081.96","-280.522","1260.67"
433,0,"1002.13","-197.812","1448.23","801.357","-740.561","1722.1","888.007","-106.423","1179.57","993.139","-414.681","1449.7","954.608","-74.6507","358.813","918.7","-213.01","718.787","807.827","-881.828","1927.11","1023.04","-471.298","1735.41","674.228","-250.894","308.305","913.467","-476.62","1672.36","720.896","-357.049","666.861","nan","nan","nan","1073.53","-270.209","1262.66"
434,0,"992.98","-201.71","1451.97","811.467","-760.977","1701.58","872.846","-103.529","1189.94","1000.54","-415.442","1451.63","955.246","-74.0663","365.128","918.789","-212.592","724.727","824.846","-915.037","1900.49","1026.9","-481.562","1734.62","673.933","-279.831","309.443","922.592","-490.706","1669.61","723.984","-378.556","669.917","nan","nan","nan","1066.06","-261.747","1266.4"
435,0,"984.169","-205.99","1456.33","820.727","-778.665","1682.44","858.911","-102.251","1199.56","1007","-415.669","1453.96","954.981","-73.12","370.766","918.512","-212.478","729.495","846.678","-946.061","1874.9","1030.24","-491.63","1732.98","673.279","-308.541","310.365","931.735","-504.339","1665.78","727.535","-399.739","672.536","nan","nan","nan","1056.65","-256.461","1269.2"
436,0,"975.659","-210.425","1460.99","830.528","-792.873","1666.36","846.337","-102.462","1208.35","1012.5","-415.569","1456.52","953.854","-71.8","375.608","917.928","-213","733.139","873.126","-975.325","1848.71","1033.5","-501.492","1730.32","672.252","-336.898","310.98","940.718","-517.323","1660.84","730.981","-420.606","674.63","nan","nan","nan","1049.02","-251.892","1274.28"
437,0,"967.372","-215.19","1465.7","841.612","-805.057","1656.46","835.184","-104.014","1216.43","1016.35","-415.528","1458.32","951.648","-70.276","379.793","917.242","-214.251","735.981","901.924","-1003.07","1820.73","1036.03","-511.396","1728.01","671.043","-364.718","311.24","949.732","-529.498","1654.86","733.899","-441.53","675.98","nan","nan","nan","1041.54","-248.759","1279.71"
438,0,"959.395","-220.641","1470.33","857.353","-816.824","1649.04","825.562","-106.682","1223.86","1018.66","-415.875","1459.83","948.308","-68.4688","383.17","916.437","-215.855","738.192","931.173","-1028.36","1791.14","1038.87","-520.731","1725.01","669.824","-392.207","311.119","958.727","-540.978","1647.88","736.286","-462.73","676.643","nan","nan","nan","1035.11","-247.508","1286.33"
