Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (765)",,,"Reconstruction Position - Unlabeled Track (769)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (796)",,,"Reconstruction Position - Unlabeled Track (797)",,,"Reconstruction Position - Unlabeled Track (798)",,,"Reconstruction Position - Unlabeled Track (799)",,,"Reconstruction Position - Unlabeled Track (800)",,,"Reconstruction Position - Unlabeled Track (811)",,,"Reconstruction Position - Unlabeled Track (815)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (818)",,
306,0,"740.727","225.15","1344.4","704.275","279.503","1493.95","589.922","275.371","1195.29","706.036","-195.985","104.717","447.376","307.775","351.251","727.259","391.738","80.2065","652.67","-125.816","1738.06","677.449","-31.8313","1493.13","467.61","-111.275","420.156","803.741","552.011","849.775","706.683","474.736","1169.49","604.736","80.9335","973.77","646.718","347.779","873.068"
307,0,"742.676","231.898","1340.32","706.776","286.614","1488.83","591.73","281.029","1191.5","705.425","-195.508","104.549","444.175","308.827","348.882","727.01","391.682","80.0701","656.828","-110.359","1742.02","679.511","-21.3841","1494.95","464.038","-111.663","418.417","811.225","550.331","842.743","710.394","478.191","1162.31","603.725","83.0281","972.206","647.748","348.612","868.833"
308,0,"744.508","238.474","1336.1","709.264","293.506","1483.57","593.408","286.507","1187.29","704.883","-195.017","104.418","441.176","309.629","346.424","726.73","391.606","79.9572","660.855","-95.2623","1745.38","681.624","-11.1943","1496.34","460.313","-111.984","416.738","818.401","548.206","835.604","713.519","481.505","1154.64","602.87","85.0981","970.338","648.325","349.62","864.657"
309,0,"746.237","244.797","1331.79","711.641","300.185","1478.25","595.058","292.065","1183.06","704.316","-194.36","104.133","438.216","310.295","344.172","726.483","391.565","79.8064","664.738","-80.5451","1748.17","683.766","-1.27252","1497.32","457.118","-112.456","414.986","825.315","545.708","828.378","717.019","484.513","1147.28","602.115","87.1567","968.182","649.14","350.418","860.53"
310,0,"747.945","250.928","1327.38","713.955","306.698","1472.86","596.578","296.948","1178.78","703.764","-193.613","103.913","435.404","310.817","341.749","726.292","391.59","79.6077","668.513","-66.2191","1750.41","685.965","8.39042","1497.95","453.785","-112.912","413.308","831.837","542.807","821.255","720.452","487.233","1139.6","601.406","89.2184","966.021","649.681","351.318","856.324"
311,0,"749.564","256.996","1322.88","716.206","313.036","1467.43","598.018","301.919","1174.28","703.208","-192.818","103.717","432.684","311.25","339.307","726.091","391.611","79.4611","672.182","-52.3","1752.14","688.174","17.8036","1498.21","450.55","-113.386","411.65","838.13","539.578","814.196","723.268","489.926","1131.89","600.787","91.162","963.844","654.118","349.826","849.53"
312,0,"751.198","262.725","1318.4","718.411","319.204","1462.04","599.472","306.622","1169.82","702.698","-192.047","103.567","430.043","311.522","336.771","725.857","391.598","79.3802","675.685","-38.8312","1753.41","690.345","26.8981","1498.13","447.453","-113.84","410.064","844.129","535.961","807.27","726.377","492.347","1124.55","600.256","92.9146","961.623","654.351","350.623","845.277"
313,0,"753.02","268.272","1314.05","720.586","325.213","1456.77","600.878","311.06","1165.4","702.169","-191.166","103.238","427.396","311.655","334.4","725.552","391.531","79.3286","679.047","-25.8944","1754.26","692.508","35.7135","1497.82","444.474","-114.324","408.529","849.943","532.03","800.517","729.156","494.632","1117.17","599.852","94.5345","959.364","654.396","351.412","841.09"
314,0,"754.67","273.6","1309.62","722.696","331.093","1451.59","602.519","315.443","1160.94","701.741","-190.389","103.013","424.827","311.595","332.014","725.287","391.467","79.2802","682.283","-13.4843","1754.75","694.635","44.1891","1497.25","441.593","-114.829","407.037","855.418","527.776","793.875","731.635","496.786","1109.75","599.586","96.0474","957.118","654.385","352.139","837.032"
315,0,"756.276","278.67","1305.23","724.753","336.826","1446.52","604.449","319.959","1156.24","701.369","-189.655","102.699","422.284","311.441","329.716","725.048","391.346","79.3374","685.36","-1.63927","1754.91","696.727","52.3421","1496.51","438.863","-115.349","405.6","860.644","523.27","787.436","734.237","498.732","1102.7","599.405","97.3866","954.895","654.308","352.778","833.223"
316,0,"757.926","283.587","1300.97","726.745","342.388","1441.57","606.642","324.707","1151.33","700.993","-188.891","102.359","419.781","311.147","327.486","724.753","391.217","79.3885","688.285","9.67603","1754.79","698.689","60.1215","1495.58","436.274","-116.089","404.224","865.684","518.523","781.245","736.777","500.523","1095.81","599.337","98.596","952.722","654.118","353.341","829.662"
317,0,"759.663","288.248","1296.79","728.646","347.741","1436.68","605.756","325.572","1148.77","700.671","-188.118","102","417.377","310.681","325.342","724.465","391.164","79.4749","691.088","20.4403","1754.45","700.601","67.5239","1494.52","433.93","-116.864","402.862","870.325","513.63","775.184","739.319","502.145","1089.16","599.336","99.5894","950.673","654.045","353.86","826.282"
318,0,"761.311","292.623","1292.62","730.46","352.908","1431.83","606.895","328.578","1144.85","700.424","-187.382","101.707","415.097","310.047","323.213","724.132","391.098","79.4706","693.8","30.7198","1753.93","702.444","74.5791","1493.34","431.759","-117.79","401.658","874.695","508.586","769.378","741.58","503.632","1082.58","599.428","100.317","948.738","653.872","354.396","823.037"
319,0,"762.901","296.881","1288.58","732.179","357.827","1427.1","609.882","334.256","1139.63","699.956","-186.128","100.862","412.881","309.439","321.106","723.894","391.02","79.5014","696.423","40.4653","1753.21","704.207","81.253","1492.03","429.679","-118.789","400.566","878.659","503.517","763.727","743.941","504.878","1076.23","599.596","101.12","946.761","653.787","354.839","819.823"
320,0,"764.19","300.905","1284.49","733.794","362.554","1422.42","607.444","332.072","1137.94","699.724","-185.55","100.582","410.895","308.77","319.019","723.661","390.909","79.5211","698.996","49.706","1752.34","705.92","87.5761","1490.67","427.783","-119.894","399.582","882.339","498.441","758.331","745.74","506.24","1070.04","599.865","101.909","944.817","653.537","355.315","816.734"
321,0,"766.871","303.897","1281.11","735.315","367.123","1417.87","609.721","336.031","1133.82","699.525","-185.072","100.331","409.014","308.123","316.937","723.41","390.783","79.5319","701.505","58.4298","1751.33","707.606","93.5534","1489.23","426.028","-121.066","398.692","885.728","493.339","753.299","747.225","507.367","1063.89","600.24","102.668","942.889","653.576","355.704","813.579"
322,0,"768.257","307.307","1277.34","736.752","371.486","1413.45","611.453","339.359","1129.78","699.344","-184.656","100.167","407.146","307.63","314.959","723.165","390.7","79.5875","703.956","66.697","1750.25","709.259","99.1909","1487.75","424.39","-122.297","397.872","888.714","488.328","748.37","748.967","508.271","1058.27","600.71","103.437","940.943","653.967","356.14","810.464"
323,0,"769.465","310.575","1273.7","738.094","375.643","1409.2","612.31","341.037","1126.15","699.2","-184.315","100.022","405.332","307.054","313.079","722.881","390.614","79.6812","706.353","74.5436","1749.13","710.903","104.281","1486.31","422.847","-123.585","397.159","891.348","483.439","743.749","750.235","509.131","1052.62","601.219","104.214","939","654.477","356.494","807.428"
324,0,"770.644","313.6","1270.27","739.379","379.586","1405.13","613.351","343.525","1122.63","699.036","-184.036","99.9212","403.608","306.422","311.22","722.543","390.477","79.7736","708.669","81.9876","1747.96","712.537","109.293","1484.8","421.385","-124.952","396.598","893.659","478.656","739.243","751.628","509.865","1047.38","601.756","104.931","937.08","655.02","356.806","804.418"
325,0,"771.843","316.414","1266.96","740.591","383.31","1401.25","614.502","345.756","1119.21","698.874","-183.821","99.8292","401.902","305.718","309.497","722.235","390.368","79.9113","710.926","89.0355","1746.74","714.241","113.973","1483.36","420.055","-126.394","396.106","895.632","474.032","735.008","752.995","510.502","1042.43","602.303","105.559","935.215","655.378","357.089","801.654"
326,0,"772.982","319.02","1263.72","741.769","386.822","1397.58","615.64","347.642","1115.93","698.694","-183.689","99.7968","400.213","305.023","307.901","721.929","390.251","80.092","713.123","95.7603","1745.52","715.966","118.357","1481.9","418.817","-127.961","395.742","897.339","469.588","730.912","754.223","511.057","1037.63","602.843","106.125","933.401","655.775","357.264","798.859"
327,0,"774.119","321.431","1260.68","742.88","390.093","1394.08","616.669","349.234","1112.76","698.507","-183.623","99.7607","398.602","304.418","306.457","721.613","390.052","80.1985","715.3","102.085","1744.26","717.795","122.416","1480.42","417.66","-129.534","395.489","898.738","465.376","726.998","755.425","511.523","1033.11","603.429","106.676","931.585","656.191","357.355","796.224"
328,0,"774.943","323.673","1257.65","743.892","393.083","1390.76","617.226","350.293","1109.92","698.326","-183.656","99.7606","397.166","303.886","305.086","721.302","389.769","80.2292","717.459","108.027","1743.03","719.589","126.134","1478.99","416.685","-131.211","395.263","899.851","461.403","723.307","756.539","511.907","1028.85","604.078","107.17","929.77","656.554","357.4","793.657"
329,0,"775.828","325.643","1254.88","744.825","395.819","1387.58","617.553","351.054","1107.22","698.136","-183.72","99.7678","395.833","303.434","303.871","721.075","389.553","80.2907","719.559","113.528","1741.82","721.365","129.526","1477.6","415.79","-132.86","395.173","900.828","457.756","719.868","757.495","512.182","1024.87","604.815","107.597","927.996","656.887","357.364","791.22"
330,0,"776.461","327.414","1252.09","745.673","398.291","1384.57","618.269","352.041","1104.6","697.951","-183.797","99.8167","394.742","303.153","302.772","720.946","389.422","80.3407","721.592","118.521","1740.62","723.146","132.63","1476.28","414.993","-134.545","395.161","901.448","454.256","716.479","758.386","512.229","1021.06","605.663","107.913","926.204","657.267","357.23","788.883"
331,0,"777.308","328.924","1249.63","746.465","400.47","1381.73","619.148","353.075","1102.06","697.785","-183.829","99.884","393.793","302.868","301.714","720.825","389.267","80.3251","723.555","123.07","1739.48","724.843","135.346","1475","414.346","-136.321","395.273","901.885","451.045","713.326","758.975","512.374","1017.61","606.566","108.116","924.444","657.741","357.004","786.642"
332,0,"777.999","330.237","1247.26","747.207","402.363","1379.07","619.982","353.878","1099.67","697.631","-183.833","99.9493","393.101","302.687","300.773","720.689","389.194","80.3533","725.419","127.166","1738.35","726.445","137.732","1473.75","413.82","-138.124","395.517","902.342","448.071","710.505","759.375","512.454","1014.39","607.546","108.191","922.742","658.408","356.711","784.491"
333,0,"778.617","331.28","1245","747.903","403.992","1376.59","620.668","354.351","1097.43","697.465","-183.844","100.029","392.325","302.64","300.153","720.518","389.146","80.4499","727.194","130.811","1737.24","727.943","139.687","1472.54","413.393","-139.909","395.84","902.428","445.349","707.695","759.657","512.47","1011.43","608.605","108.109","921.127","659.309","356.366","782.482"
334,0,"779.205","332.041","1242.98","748.572","405.309","1374.34","620.833","354.097","1095.56","697.258","-183.883","100.106","391.686","302.587","299.701","720.344","389.083","80.53","728.844","134.032","1736.17","729.438","141.283","1471.49","413.077","-141.659","396.295","902.392","442.972","705.105","759.794","512.441","1008.67","609.772","107.932","919.573","660.385","355.938","780.655"
335,0,"779.773","332.628","1241.18","749.186","406.439","1372.29","620.932","353.537","1093.95","697.021","-183.99","100.181","391.18","302.701","299.443","720.218","389.035","80.5763","730.331","136.856","1735.19","730.9","142.543","1470.46","412.825","-143.239","396.823","902.169","440.901","702.69","759.766","512.314","1006.2","611.091","107.626","918.121","661.653","355.396","779.032"
336,0,"780.266","332.893","1239.63","749.746","407.353","1370.51","621.538","353.288","1092.23","696.722","-184.155","100.258","390.845","302.829","299.269","720.129","389.027","80.5837","731.659","139.212","1734.31","732.37","143.711","1469.43","412.669","-144.795","397.463","901.72","439.028","700.483","759.516","512.258","1004.15","612.502","107.171","916.75","662.889","354.846","777.632"
337,0,"780.448","332.964","1238.15","750.227","408.09","1368.99","622.122","352.883","1090.71","696.364","-184.392","100.34","390.697","302.913","299.252","720.05","389.04","80.6176","732.823","141.149","1733.55","734","144.182","1468.66","412.575","-146.138","398.185","901.062","437.42","698.368","759.115","511.938","1002.19","614.045","106.605","915.476","664.27","354.171","776.406"
338,0,"780.647","332.769","1236.99","750.558","408.585","1367.74","622.479","352.161","1089.46","695.986","-184.679","100.464","390.658","302.866","299.452","719.945","388.959","80.6655","733.913","142.636","1732.93","735.692","144.295","1468.01","412.52","-147.389","399.024","900.161","436.053","696.486","758.676","511.528","1000.62","615.691","105.947","914.298","665.726","353.488","775.408"
339,0,"780.81","332.363","1236.22","750.797","408.9","1366.78","622.207","350.732","1088.66","695.496","-184.991","100.537","390.764","302.646","299.853","719.846","388.809","80.7311","734.888","143.649","1732.51","737.489","144.029","1467.57","412.562","-148.588","400.003","899.074","434.876","694.723","758.232","511.054","999.459","617.464","105.222","913.186","667.341","352.733","774.572"
340,0,"780.573","331.716","1235.65","750.921","408.961","1366.11","621.811","349.026","1088.12","694.979","-185.35","100.631","391.056","302.22","300.405","719.824","388.584","80.7196","735.714","144.174","1732.3","739.33","143.392","1467.31","412.72","-149.702","401.011","897.775","433.953","693.152","757.695","510.483","998.558","619.384","104.435","912.163","669.079","351.958","773.943"
341,0,"780.369","330.888","1235.57","750.926","408.794","1365.75","622.137","347.861","1087.3","694.499","-185.64","100.667","391.515","301.807","301.049","719.888","388.486","80.7161","736.357","144.192","1732.26","741.185","142.35","1467.27","413.043","-150.729","402.074","896.147","433.269","691.686","757.087","509.879","998.055","621.399","103.505","911.22","671.06","351.071","773.485"
342,0,"780.005","329.821","1235.74","750.826","408.38","1365.68","622.548","346.587","1086.68","693.983","-185.91","100.667","392.236","301.424","301.854","720.009","388.559","80.76","736.77","143.597","1732.39","743.018","140.914","1467.42","413.598","-151.829","403.184","894.264","432.689","690.393","756.407","509.193","997.915","623.519","102.395","910.412","673.222","350.118","773.177"
343,0,"779.414","328.647","1236.11","750.563","407.748","1365.87","622.907","345.106","1086.19","693.515","-186.113","100.682","393.055","301.043","302.82","720.127","388.647","80.7766","736.831","142.415","1732.65","744.803","139.11","1467.71","414.392","-152.953","404.373","892.287","432.112","689.467","755.568","508.443","998.121","625.746","101.105","909.729","675.507","349.083","773.221"
344,0,"778.723","327.269","1236.77","750.176","406.859","1366.34","622.881","343.03","1086.07","693.124","-186.275","100.614","394.088","300.571","303.956","720.21","388.639","80.7092","736.583","140.497","1733.02","746.474","136.912","1468.11","415.467","-154.127","405.72","889.876","431.742","688.556","754.672","507.636","998.641","628.089","99.6384","909.184","677.93","347.968","773.436"
345,0,"778.134","325.707","1237.72","749.648","405.713","1367.08","622.663","340.672","1086.28","692.809","-186.393","100.475","395.351","300.101","305.32","720.426","388.806","80.7564","736.039","137.856","1733.42","747.997","134.387","1468.53","416.857","-155.296","407.174","887.103","431.481","687.735","753.76","506.751","999.451","630.52","98.011","908.755","680.406","346.795","773.779"
346,0,"777.679","324.011","1238.94","749.028","404.309","1368.08","622.735","338.413","1086.58","692.618","-186.475","100.275","396.835","299.503","306.762","720.68","388.889","80.6602","735.23","134.548","1733.86","749.351","131.526","1468.99","418.595","-156.595","408.797","884.06","431.379","687.129","752.753","505.719","1000.37","633.052","96.2655","908.503","682.951","345.541","774.34"
347,0,"776.476","322.648","1240.13","748.338","402.614","1369.35","623.101","336.242","1087.09","692.582","-186.502","100.002","398.56","298.817","308.346","720.919","388.883","80.4248","734.195","130.463","1734.33","750.53","128.325","1469.51","420.712","-158.019","410.51","880.781","431.402","686.716","751.82","504.526","1001.57","635.683","94.4181","908.396","685.42","344.191","775.122"
348,0,"776.029","320.68","1241.72","747.614","400.662","1370.86","623.469","333.873","1087.93","692.749","-186.489","99.6406","400.465","298.063","310.037","721.2","388.957","80.3625","732.929","125.772","1734.86","751.57","124.801","1470.12","423.218","-159.546","412.33","877.248","431.65","686.484","750.8","503.177","1002.97","638.376","92.4682","908.454","687.867","342.772","776.159"
349,0,"775.466","318.399","1243.51","746.888","398.372","1372.65","623.834","331.233","1089.06","693.07","-186.534","99.2359","402.513","297.145","311.949","721.447","389.006","80.2303","731.331","120.475","1735.44","752.475","120.923","1470.83","426.097","-161.297","414.244","873.47","432.141","686.505","749.903","501.731","1004.82","641.146","90.4564","908.68","690.222","341.336","777.606"
350,0,"774.799","315.976","1245.54","746.175","395.857","1374.69","624.179","328.353","1090.41","693.534","-186.703","98.7844","404.618","296.121","314.026","721.669","389.026","80.0481","729.424","114.584","1736.07","753.226","116.699","1471.66","429.323","-163.033","416.179","869.477","432.774","686.764","748.715","500.162","1006.66","643.99","88.4036","909.069","692.643","339.857","779.247"
351,0,"774.341","313.298","1247.9","745.481","393.101","1376.98","624.491","325.192","1092.03","694.154","-186.966","98.3246","407.012","295.096","316.131","721.954","389.117","79.9339","727.197","108.105","1736.73","753.858","112.054","1472.57","432.941","-165.07","418.262","865.212","433.528","687.323","747.45","498.471","1008.67","646.92","86.3051","909.586","695.005","338.344","781.144"
352,0,"773.774","310.464","1250.51","744.813","390.14","1379.51","624.793","321.976","1093.82","694.883","-187.401","97.8627","409.465","293.905","318.476","722.252","389.255","79.8574","724.785","100.868","1737.4","754.317","107.066","1473.56","436.908","-167.229","420.438","860.679","434.458","688.132","746.433","496.694","1011.19","649.911","84.1304","910.242","697.394","336.762","783.18"
353,0,"773.045","307.336","1253.31","744.197","386.987","1382.3","625.19","318.666","1095.64","695.735","-187.988","97.4168","412.138","292.662","320.912","722.518","389.359","79.7865","722.153","92.931","1738","754.549","101.685","1474.53","441.244","-169.582","422.702","855.953","435.331","689.167","745.359","494.787","1013.94","652.933","81.8925","911.02","699.786","335.192","785.354"
354,0,"772.336","303.976","1256.11","743.626","383.624","1385.32","625.683","315.32","1097.55","696.697","-188.643","96.9412","414.952","291.328","323.5","722.747","389.491","79.6953","719.363","84.3453","1738.55","754.576","95.9217","1475.53","445.885","-172.052","425.023","851.012","436.298","690.521","744.324","492.762","1016.97","656.056","79.5548","911.942","702.178","333.578","787.709"
355,0,"771.93","300.323","1259.38","743.112","380.077","1388.55","626.192","311.788","1099.61","697.733","-189.453","96.4654","417.991","289.896","326.093","723.069","389.659","79.5558","716.385","75.1477","1739","754.396","89.7691","1476.48","450.865","-174.594","427.381","845.929","437.321","692.152","743.547","490.651","1020.44","659.26","77.1342","912.973","704.518","331.906","790.351"
356,0,"771.3","296.489","1262.63","742.71","376.287","1391.99","626.794","308.138","1101.84","698.867","-190.226","96.0078","421.228","288.374","328.787","723.382","389.858","79.4295","713.262","65.3922","1739.32","754.105","83.1566","1477.43","456.152","-177.229","429.823","840.699","438.401","694.17","742.636","488.476","1024.04","662.587","74.5241","914.153","706.838","330.137","793.135"
357,0,"770.56","292.344","1265.95","742.393","372.315","1395.62","627.418","304.279","1104.25","700.024","-191.039","95.4851","424.589","286.884","331.538","723.709","390.036","79.3357","709.926","55.0681","1739.53","753.643","76.0974","1478.32","461.758","-180.056","432.299","835.386","439.493","696.481","741.822","486.367","1028.01","666.005","71.7597","915.486","705.482","330.257","798.296"
358,0,"770.183","288.094","1269.54","742.205","368.206","1399.46","628.068","300.218","1106.85","701.278","-191.749","94.9109","428.105","285.335","334.409","724.026","390.187","79.2859","706.354","44.1838","1739.64","753.068","68.6116","1479.21","467.704","-182.987","434.767","829.814","440.569","699.043","741.225","484.207","1032.44","669.507","68.7997","916.988","707.597","328.217","801.476"
359,0,"769.602","283.54","1273.15","742.129","363.942","1403.45","628.792","295.919","1109.58","702.611","-192.458","94.3111","431.736","283.805","337.368","724.321","390.306","79.2318","702.581","32.7344","1739.58","752.455","60.677","1480.02","473.975","-186.137","437.224","824.198","441.565","702.052","740.476","481.96","1036.96","673.065","65.6496","918.689","709.581","326.182","804.844"
360,0,"769.099","278.772","1276.92","742.174","359.524","1407.6","629.515","291.355","1112.51","704.085","-193.158","93.6206","435.517","282.326","340.356","724.608","390.42","79.2366","698.656","20.7428","1739.27","751.75","52.348","1480.66","480.662","-189.476","439.638","818.401","442.488","705.296","739.975","479.101","1041.69","676.644","62.385","920.537","711.362","324.049","808.372"
361,0,"768.538","273.734","1280.79","742.324","354.956","1411.85","630.319","286.577","1115.69","705.773","-193.753","92.9786","439.402","280.832","343.368","724.931","390.523","79.1948","694.676","8.22966","1738.68","751.031","43.6847","1481.12","487.677","-192.958","442.009","812.524","443.316","708.771","739.316","476.532","1046.45","680.248","58.9981","922.558","713.074","321.723","812.063"
362,0,"768.028","268.523","1284.73","742.575","350.254","1416.21","631.065","281.513","1119.14","707.73","-194.243","92.3345","443.464","279.381","346.445","725.3","390.621","79.1413","690.602","-4.81859","1737.75","750.291","34.7079","1481.35","495.052","-196.773","444.393","806.513","444.135","712.592","738.585","473.871","1051.23","683.883","55.5877","924.691","714.848","319.239","815.814"
363,0,"767.686","263.083","1288.85","742.964","345.362","1420.6","631.982","276.442","1122.67","709.951","-194.505","91.8066","447.663","277.906","349.544","725.768","390.746","79.1607","686.501","-18.4221","1736.41","749.615","25.389","1481.34","502.869","-200.858","446.686","800.441","444.881","716.671","737.962","471.081","1056.26","687.588","52.0999","926.951","716.3","316.684","819.776"
364,0,"767.312","257.357","1292.98","743.483","340.282","1425.09","633.239","271.555","1126.16","712.472","-194.855","91.3787","452.004","276.309","352.62","726.173","390.882","79.2185","682.348","-32.5598","1734.64","748.994","15.7726","1481.07","510.971","-205.219","449.005","794.269","445.542","721.045","737.679","468.104","1061.64","691.285","48.5618","929.326","717.601","313.947","823.792"
365,0,"767.029","251.416","1297.17","744.177","335.019","1429.6","634.798","266.804","1129.59","715.216","-195.277","91.0287","456.326","274.552","355.76","726.516","390.916","79.2754","678.152","-47.2612","1732.37","748.407","5.80678","1480.45","519.341","-209.731","451.31","787.94","446.082","725.607","737.231","464.949","1067.04","694.998","44.8513","931.792","718.729","311.043","827.958"
366,0,"766.837","245.268","1301.35","744.998","329.532","1434.1","636.145","261.637","1133.32","718.166","-195.909","90.822","460.831","272.518","358.793","726.893","390.906","79.393","674.045","-62.4724","1729.56","747.873","-4.45882","1479.46","527.841","-214.274","453.495","781.587","446.477","730.443","736.707","461.625","1072.43","698.732","41.0326","934.323","719.792","307.898","832.148"
367,0,"766.372","239.016","1305.48","745.978","323.899","1438.6","637.178","256.078","1137.17","721.413","-196.577","90.7915","465.416","270.339","361.81","727.213","390.816","79.4599","669.743","-78.3306","1725.95","747.547","-15.0728","1478.11","536.296","-218.659","455.533","774.98","446.781","735.549","736.772","457.943","1078.38","702.492","37.0298","936.922","720.681","304.687","836.504"
368,0,"766.245","232.372","1309.54","747.102","318.071","1443.06","638.594","250.509","1141.05","725.307","-196.89","90.9942","470.023","268.098","364.722","727.554","390.707","79.6161","665.073","-94.9411","1721.34","747.375","-25.8636","1476.32","544.569","-222.853","457.418","768.228","446.838","740.679","736.354","454.331","1083.8","706.246","32.8883","939.541","721.634","301.164","840.813"
369,0,"766.593","225.337","1313.51","748.34","312.091","1447.47","640.019","244.841","1144.89","730.135","-196.797","91.5021","474.742","265.525","367.409","727.897","390.491","79.8053","660.777","-112.492","1715.87","747.446","-36.9847","1474.07","552.725","-227.207","459.195","761.212","446.861","746.137","736.055","450.642","1089.52","710.035","28.5923","942.154","722.765","297.527","844.976"
370,0,"767.088","218.066","1317.23","749.707","305.928","1451.85","641.077","238.624","1148.86","735.804","-196.417","92.2183","479.416","263.023","370.183","728.284","390.283","80.0259","656.661","-130.725","1709.43","747.764","-48.5358","1471.34","560.582","-231.074","460.666","754.093","446.717","751.766","736.038","446.575","1095.13","713.822","24.1499","944.693","726.151","293.007","847.576"
371,0,"767.897","210.542","1320.78","751.162","299.585","1456.14","642.94","233.082","1152.17","742.338","-195.77","93.2139","484.041","260.336","372.594","728.702","390.017","80.2853","652.779","-149.629","1701.97","748.206","-60.3218","1468.03","568.267","-234.894","461.931","746.725","446.365","757.302","736.164","442.366","1100.68","717.545","19.5611","947.173","726.356","289.638","852.175"
372,0,"768.566","202.59","1324.07","752.692","293.075","1460.32","644.717","227.183","1155.7","749.566","-195.029","94.58","488.717","257.595","374.932","729.072","389.641","80.5513","649.147","-169.282","1693.38","749.064","-72.8236","1464.07","575.843","-238.738","462.971","738.335","445.54","763.176","736.371","437.987","1106.16","721.226","14.921","949.56","727.357","285.715","856.211"
373,0,"769.475","194.467","1327.39","754.266","286.35","1464.43","646.11","220.732","1159.44","757.47","-194.288","96.284","493.231","255.004","377.212","729.407","389.174","80.7922","646.061","-189.48","1683.74","750.255","-85.7645","1459.39","583.248","-242.513","463.795","730.189","444.849","769.358","736.597","433.383","1111.57","724.854","10.1587","951.802","728.331","281.772","860.115"
374,0,"770.422","185.926","1330.63","755.637","279.473","1468.21","648.185","214.976","1162.33","766.164","-193.527","98.3418","497.634","252.578","379.282","729.848","388.725","81.1102","643.424","-210.564","1672.62","751.812","-99.0948","1453.92","590.44","-246.275","464.426","721.641","443.891","775.752","736.806","428.557","1116.82","728.363","5.43332","953.899","729.334","277.809","863.849"
375,0,"771.507","176.954","1333.8","757.53","272.006","1472.54","649.71","208.514","1165.94","775.549","-192.745","100.56","501.879","250.356","381.318","730.291","388.21","81.4061","641.466","-232.257","1660.11","753.726","-112.727","1447.62","597.379","-250.089","464.977","712.829","442.771","782.477","737.021","423.511","1121.91","731.756","0.674177","955.798","730.366","273.761","867.374"
376,0,"772.58","167.636","1336.74","758.89","264.818","1475.81","650.042","201.39","1168.99","785.554","-191.984","102.998","505.925","248.178","383.014","730.755","387.783","81.6761","640.293","-254.475","1646.23","756.011","-126.609","1440.47","604.184","-253.93","465.341","703.221","441.978","790.041","737.232","418.298","1126.79","735.036","-4.09688","957.427","731.626","269.522","870.446"
377,0,"773.815","158.12","1339.45","760.57","257.288","1479.28","652.799","196.06","1171.51","795.977","-191.153","105.616","509.735","246.336","384.771","731.245","387.444","81.971","639.945","-277.051","1631.01","758.686","-140.652","1432.45","610.799","-257.759","465.476","694.14","440.231","796.873","737.43","412.9","1131.49","738.19","-8.80044","958.784","732.775","265.376","873.411"
378,0,"775.263","148.437","1341.8","762.036","249.457","1482.43","654.374","189.679","1174.06","806.743","-190.328","108.361","513.369","244.458","386.28","731.633","387.173","82.1697","640.604","-299.846","1614.63","761.778","-154.776","1423.59","617.449","-261.775","465.344","684.48","438.459","804.219","737.671","407.291","1136.12","741.259","-13.3768","959.849","733.931","261.186","875.982"
379,0,"777.384","138.342","1343.67","763.452","241.081","1485.52","655.947","183.083","1176.41","817.797","-189.453","111.165","516.765","242.8","387.621","731.965","386.931","82.3234","642.272","-322.658","1597.13","765.347","-168.864","1413.94","624","-265.929","465.024","674.376","436.897","812.19","737.911","401.525","1140.8","744.246","-17.8463","960.592","735.158","257.074","878.219"
380,0,"779.021","128.599","1345.23","764.88","232.628","1488.13","657.521","176.275","1178.5","829.065","-188.42","114.085","519.789","241.308","388.877","732.275","386.709","82.4599","644.901","-345.331","1578.58","769.425","-182.854","1403.59","630.65","-270.275","464.431","663.934","434.802","820.045","738.279","395.535","1145.59","747.168","-22.3328","961.003","736.576","253.239","880.092"
381,0,"781.18","118.465","1346.26","766.383","224.034","1490.42","659.055","169.238","1180.34","840.423","-187.21","117.013","522.727","239.873","390.011","732.65","386.519","82.6735","648.023","-367.604","1558.68","774.016","-196.628","1392.63","637.373","-274.804","463.639","653.5","433.123","828.972","738.587","389.44","1150.36","750.056","-26.8126","961.014","737.81","248.996","882.1"
382,0,"783.387","108.265","1346.81","767.761","214.98","1492.46","660.608","161.943","1181.9","851.813","-185.803","119.943","525.322","238.534","390.925","732.988","386.34","82.8384","652.178","-389.402","1537.89","779.337","-210.234","1381.13","644.19","-279.487","462.629","642.584","431.247","838.107","738.831","383.139","1155.03","752.881","-31.5608","960.637","738.136","244.251","882.658"
383,0,"785.549","97.9556","1346.94","769.081","205.609","1494.21","662.103","154.44","1183.09","863.143","-184.236","122.897","527.676","237.387","391.748","733.315","386.211","82.9956","657.489","-410.483","1516.53","785.477","-223.295","1369.6","651.122","-284.452","461.442","631.401","429.371","847.925","738.985","376.563","1159.65","755.621","-36.3844","959.919","738.877","239.7","883.452"
