Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (640)",,,"Reconstruction Position - Unlabeled Track (641)",,,"Reconstruction Position - Unlabeled Track (649)",,,"Reconstruction Position - Unlabeled Track (650)",,,"Reconstruction Position - Unlabeled Track (654)",,,"Reconstruction Position - Unlabeled Track (657)",,,"Reconstruction Position - Unlabeled Track (658)",,,"Reconstruction Position - Unlabeled Track (659)",,
198,0,"706.293","-358.847","1177.62","774.869","-286.777","840.121","542.249","-272.613","1107.54","729.479","-113.108","78.0968","633.956","-152.685","456.101","424.727","-158.689","1275.42","472.03","92.4915","455.103","580.28","-470.521","1400.55","451.974","116.556","1101.24","614.964","-357.399","655.326","488.182","42.664","977.439","324.512","279.09","936.321","nan","nan","nan"
199,0,"706.241","-360.438","1175.8","772.229","-288.014","838.973","542.114","-274.363","1106.92","729.393","-113.26","78.1945","633.513","-152.976","456.074","425.563","-160.462","1275.31","474.655","96.7662","455.347","581.276","-472.838","1399.09","452.836","115.093","1101.73","616.503","-358.463","648.516","489.328","42.2388","978.097","325.576","278.156","937.015","nan","nan","nan"
200,0,"706.194","-361.84","1173.92","769.443","-289.019","837.808","542.108","-275.519","1106.01","729.31","-113.479","78.3184","633.126","-153.244","456.183","426.399","-162.083","1275.21","477.23","101.067","455.597","582.243","-474.935","1397.76","453.642","113.724","1102.01","618.448","-359.44","641.383","490.377","41.9499","978.658","326.579","277.034","937.184","nan","nan","nan"
201,0,"706.162","-363.158","1172","766.588","-289.847","836.674","542.089","-276.567","1105.21","729.224","-113.73","78.4696","632.501","-153.505","456.229","427.235","-163.555","1275.16","479.746","105.418","455.923","583.142","-476.821","1396.52","454.406","112.421","1102.14","620.93","-360.21","634.172","491.305","41.7868","979.286","327.55","275.712","936.851","nan","nan","nan"
202,0,"706.088","-364.356","1170.04","763.646","-290.446","835.552","541.934","-277.406","1104.42","729.122","-114.012","78.6453","631.772","-153.768","456.338","428.062","-164.845","1275.13","482.241","109.838","456.562","583.977","-478.495","1395.39","455.072","111.225","1102.15","623.848","-360.905","626.896","492.229","41.7681","979.838","328.431","274.201","936.062","nan","nan","nan"
203,0,"705.934","-365.449","1168.12","760.706","-290.822","834.513","541.698","-278.113","1103.78","729.036","-114.302","78.8411","630.979","-154.071","456.493","428.908","-165.977","1275.16","484.729","114.162","457.155","584.738","-479.966","1394.38","455.586","110.172","1102.01","627.273","-361.429","619.736","493.154","41.9089","980.46","329.209","272.453","934.849","nan","nan","nan"
204,0,"705.588","-366.314","1166.04","757.779","-290.99","833.558","541.393","-278.698","1103.2","728.962","-114.582","79.0607","630.08","-154.418","456.65","429.756","-166.947","1275.24","487.214","118.417","457.866","585.381","-481.235","1393.43","456.059","109.203","1101.77","631.313","-361.844","612.686","494.045","42.2472","981.08","329.861","270.49","933.173","nan","nan","nan"
205,0,"705.269","-367.178","1164.29","754.927","-290.929","832.743","541.022","-279.118","1102.74","728.879","-114.829","79.2898","629.166","-154.769","456.802","430.63","-167.739","1275.39","489.611","122.663","458.482","585.949","-482.315","1392.6","456.459","108.312","1101.38","636.097","-362.046","605.843","494.927","42.7264","981.841","330.417","268.303","931.046","nan","nan","nan"
206,0,"704.897","-367.952","1162.65","752.193","-290.668","832.048","540.653","-279.42","1102.29","728.788","-115.098","79.5274","628.194","-155.164","456.922","431.485","-168.37","1275.58","492.058","126.967","459.165","586.439","-483.185","1391.85","456.818","107.519","1100.92","641.667","-361.978","599.418","495.885","43.3178","982.604","330.854","265.868","928.441","nan","nan","nan"
207,0,"704.391","-368.54","1161.03","749.563","-290.096","831.438","540.222","-279.562","1101.91","728.709","-115.357","79.7582","627.26","-155.377","457.055","432.342","-168.821","1275.79","494.475","131.296","459.774","586.869","-483.908","1391.2","456.958","106.893","1100.38","647.961","-361.627","593.456","496.845","44.0209","983.438","331.213","263.178","925.39","nan","nan","nan"
208,0,"703.878","-368.967","1159.46","747.178","-289.205","830.938","539.751","-279.577","1101.5","728.664","-115.611","79.9528","626.301","-155.77","457.211","433.206","-169.086","1276.03","496.916","135.538","459.977","587.244","-484.434","1390.61","456.976","106.365","1099.75","654.876","-360.826","588.279","497.839","44.8769","984.324","331.427","260.222","921.905","nan","nan","nan"
209,0,"703.363","-369.258","1158","745.016","-287.853","830.563","539.242","-279.447","1101.11","728.61","-115.861","80.1231","625.262","-155.981","457.26","434.033","-169.165","1276.26","499.32","139.85","460.452","587.565","-484.787","1390.08","456.848","106.014","1099.02","661.879","-359.496","584.202","498.824","45.7886","985.262","331.578","256.964","917.932","nan","nan","nan"
210,0,"702.834","-369.459","1156.73","743.182","-285.986","830.271","538.734","-279.122","1100.77","728.565","-116.068","80.2687","624.36","-156.171","457.338","434.841","-169.079","1276.51","501.696","144.144","460.712","587.854","-484.956","1389.62","456.606","105.785","1098.19","668.592","-357.74","581.161","500.063","47.0739","985.674","331.663","253.396","913.543","nan","nan","nan"
211,0,"702.324","-369.577","1155.7","741.873","-283.747","830.057","538.296","-278.642","1100.49","728.524","-116.242","80.4004","623.532","-156.271","457.376","435.65","-168.829","1276.73","504.068","148.362","460.899","588.075","-484.933","1389.24","456.213","105.761","1097.24","674.65","-355.647","578.733","500.123","47.3825","987.32","331.708","249.398","908.736","nan","nan","nan"
212,0,"701.811","-369.641","1154.86","740.687","-280.978","829.72","537.893","-278.008","1100.29","728.493","-116.428","80.5373","622.775","-156.439","457.353","436.413","-168.361","1276.93","506.443","152.565","461.214","588.227","-484.7","1388.96","455.74","105.859","1096.18","679.865","-353.185","576.932","500.941","48.3832","988.178","331.708","245.076","903.501","nan","nan","nan"
213,0,"701.354","-369.651","1154.3","740.312","-278.231","829.543","537.557","-277.212","1100.15","728.482","-116.6","80.6664","622.046","-156.433","457.367","437.138","-167.701","1277.13","508.611","156.861","461.762","588.34","-484.284","1388.82","455.024","106.187","1094.97","684.278","-350.164","575.583","503.281","52.127","988.229","331.596","240.406","897.938","nan","nan","nan"
214,0,"700.952","-369.627","1154","740.377","-275.514","829.481","537.245","-276.231","1100.04","728.477","-116.796","80.8109","621.312","-156.374","457.381","437.843","-166.797","1277.32","510.772","161.028","461.737","588.371","-483.646","1388.78","454.161","106.706","1093.59","687.811","-346.86","574.532","504.402","53.7206","988.874","331.403","235.386","892.056","nan","nan","nan"
215,0,"700.679","-369.547","1153.98","740.819","-272.921","829.621","537.013","-275.057","1100.02","728.484","-116.984","80.9538","620.392","-155.754","457.398","438.529","-165.614","1277.45","512.826","165.369","462.239","588.346","-482.753","1388.9","453.152","107.46","1092.05","690.88","-343.189","573.641","505.574","55.4623","989.477","331.233","229.961","885.841","nan","nan","nan"
216,0,"700.485","-369.386","1154.18","741.449","-270.418","829.908","536.854","-273.741","1100.08","728.494","-117.121","81.0708","619.72","-155.339","457.498","439.205","-164.205","1277.58","514.805","169.709","462.483","588.252","-481.638","1389.16","451.96","108.405","1090.33","693.689","-339.374","573.053","506.765","57.2741","990.091","331.019","224.131","879.317","nan","nan","nan"
217,0,"700.388","-369.098","1154.54","742.237","-267.98","830.392","536.722","-272.287","1100.21","728.523","-117.226","81.1588","619.136","-154.603","457.91","439.845","-162.55","1277.67","516.82","173.973","462.969","588.144","-480.329","1389.61","450.591","109.527","1088.44","696.346","-335.526","572.687","508.002","59.2025","990.664","330.859","217.865","872.494","nan","nan","nan"
218,0,"700.387","-368.612","1155","743.107","-265.588","831.023","536.686","-270.696","1100.41","728.556","-117.294","81.1861","617.435","-154.955","458.256","440.487","-160.694","1277.75","518.66","178.212","463.385","587.904","-478.71","1390.18","449.053","110.801","1086.41","698.941","-331.632","572.601","509.245","61.272","991.168","330.717","211.076","865.429","nan","nan","nan"
219,0,"700.478","-367.928","1155.53","743.855","-263.202","831.696","536.742","-269.039","1100.67","728.585","-117.345","81.2","616.937","-154.495","458.203","441.13","-158.643","1277.8","520.515","182.442","463.689","587.609","-476.842","1390.87","447.377","112.204","1084.23","701.434","-327.814","572.657","510.463","63.4341","991.578","330.546","203.909","858.259","nan","nan","nan"
220,0,"700.673","-366.981","1156.15","744.476","-260.724","832.47","536.794","-267.234","1101.01","728.616","-117.392","81.1863","616.529","-153.946","458.139","441.798","-156.378","1277.8","522.198","186.725","463.975","587.259","-474.763","1391.75","445.465","113.77","1081.89","704.024","-323.944","572.958","512.697","66.7775","991.882","330.408","196.235","851.033","nan","nan","nan"
221,0,"700.887","-365.743","1156.82","744.856","-258.178","833.27","536.912","-265.313","1101.36","728.649","-117.434","81.1579","612.439","-150.071","462.656","442.422","-153.915","1277.81","523.841","191.108","464.441","586.846","-472.373","1392.78","443.406","115.325","1079.41","706.494","-320.231","573.279","513.616","68.4576","992.616","330.27","188.16","843.927","nan","nan","nan"
222,0,"701.08","-364.278","1157.57","745.009","-255.565","834.131","537.01","-263.242","1101.83","728.689","-117.495","81.1297","615.823","-152.354","458.521","443.07","-151.248","1277.82","525.516","195.452","464.655","586.392","-469.744","1393.97","441.123","116.888","1076.78","709.018","-316.576","573.79","514.471","70.0392","993.336","330.347","179.574","836.83","nan","nan","nan"
223,0,"701.212","-362.56","1158.37","744.841","-252.913","834.97","537.13","-261.063","1102.37","728.733","-117.548","81.0981","615.536","-151.688","458.523","443.772","-148.369","1277.89","527.118","199.62","464.815","585.932","-466.864","1395.31","438.586","118.461","1074.09","711.206","-313.279","574.267","515.558","72.1033","993.797","330.586","170.501","829.856","nan","nan","nan"
224,0,"701.286","-360.59","1159.2","744.444","-250.237","835.855","537.23","-258.712","1102.97","728.786","-117.601","81.0897","615.304","-151.061","458.485","444.473","-145.257","1278.02","528.48","203.398","466.951","585.396","-463.666","1396.79","435.862","120.039","1071.23","713.154","-310.338","574.809","516.789","74.556","994.086","330.973","161.021","823.165","nan","nan","nan"
225,0,"701.245","-358.331","1160.05","743.738","-247.603","836.713","537.31","-256.097","1103.68","728.831","-117.657","81.0858","615.252","-150.393","458.438","445.192","-141.886","1278.19","530.251","207.644","467.422","584.832","-460.167","1398.39","433.049","121.545","1068.31","714.739","-307.913","575.469","518.04","77.1857","994.25","331.518","151.127","816.812","nan","nan","nan"
226,0,"701.126","-355.753","1160.95","742.723","-245.052","837.589","537.374","-253.265","1104.52","728.876","-117.703","81.0917","615.234","-149.706","458.354","445.908","-138.258","1278.46","531.806","211.694","467.6","584.31","-456.39","1400.15","430.129","123.02","1065.32","715.832","-306.086","576.357","519.256","80.0063","994.376","332.231","140.806","810.808","nan","nan","nan"
227,0,"700.853","-352.866","1161.96","741.408","-242.644","838.481","537.411","-250.172","1105.46","728.926","-117.733","81.0966","615.22","-148.906","458.373","446.61","-134.379","1278.85","533.367","215.727","467.613","583.76","-452.288","1402.09","427.206","124.451","1062.27","716.333","-304.815","577.269","520.482","82.9991","994.452","333.014","130.18","805.429","nan","nan","nan"
228,0,"700.386","-349.726","1163.14","739.761","-240.476","839.387","537.422","-246.845","1106.5","728.973","-117.733","81.0944","615.174","-147.98","458.308","447.338","-130.274","1279.38","535.127","219.922","466.255","583.216","-447.884","1404.16","424.425","125.815","1059.19","716.517","-304.124","578.295","521.681","86.0033","994.346","333.916","119.285","800.548","nan","nan","nan"
229,0,"699.797","-346.388","1164.47","737.835","-238.629","840.321","537.395","-243.193","1107.65","729.023","-117.695","81.0633","615.191","-146.981","458.316","448.073","-125.942","1280.03","536.618","223.765","466.187","582.65","-443.141","1406.4","421.739","127.181","1056.07","715.961","-304.073","579.734","522.932","89.007","994.125","334.872","108.174","796.36","nan","nan","nan"
230,0,"699.208","-342.853","1165.96","735.61","-237.127","841.281","537.302","-239.317","1108.96","729.076","-117.623","80.9949","615.307","-146.013","458.267","448.869","-121.332","1280.8","538.131","227.344","466.045","582.116","-438.128","1408.84","419.175","128.585","1052.99","714.684","-304.505","581.193","524.225","92.1459","993.869","335.773","96.9688","792.923","nan","nan","nan"
231,0,"698.652","-339.122","1167.55","733.099","-235.92","842.298","537.18","-235.182","1110.41","729.141","-117.522","80.9055","615.527","-144.925","458.251","449.669","-116.459","1281.69","539.708","231.955","463.905","581.542","-432.721","1411.44","416.8","130.06","1049.93","712.868","-305.638","582.911","525.523","95.3985","993.59","336.696","85.7014","790.225","nan","nan","nan"
232,0,"698.209","-335.201","1169.24","730.275","-235.013","843.376","537","-230.867","1112.01","729.211","-117.418","80.7842","615.858","-143.856","458.112","450.494","-111.293","1282.65","541.061","234.523","463.434","580.951","-426.989","1414.2","414.594","131.628","1046.89","710.587","-307.317","584.868","526.83","98.7759","993.264","337.473","74.4332","788.336","nan","nan","nan"
233,0,"697.895","-331.104","1171.08","727.16","-234.4","844.539","536.768","-226.351","1113.73","729.288","-117.316","80.6666","616.19","-142.739","458.123","451.335","-105.878","1283.7","542.616","237.898","464.003","580.36","-420.928","1417.14","412.697","133.4","1043.9","707.498","-309.275","586.417","528.146","102.227","992.835","338.46","63.1124","786.876","nan","nan","nan"
234,0,"697.63","-326.838","1173.02","723.804","-234.04","845.809","536.541","-221.708","1115.55","729.365","-117.231","80.5431","617.499","-141.161","457.609","452.215","-100.175","1284.79","544.035","241.194","463.332","579.821","-414.52","1420.28","411.013","135.367","1040.99","704.456","-312.238","588.873","529.511","105.758","992.307","339.081","52.0851","786.731","nan","nan","nan"
235,0,"697.431","-322.385","1175.07","720.274","-234.032","847.244","536.378","-216.945","1117.44","729.451","-117.148","80.426","617.683","-140.161","457.592","453.11","-94.2097","1285.91","545.45","244.326","462.681","579.309","-407.754","1423.55","409.443","137.608","1038.22","701.152","-315.906","591.714","530.835","109.594","991.94","339.532","41.2429","787.484","nan","nan","nan"
236,0,"697.299","-317.712","1177.28","716.597","-234.396","848.867","536.201","-212.063","1119.39","729.536","-117.084","80.3105","618.101","-138.989","457.573","454.007","-87.9306","1287.08","546.724","247.443","462.011","578.86","-400.631","1426.96","408.001","140.109","1035.63","697.585","-320.279","594.901","532.034","113.359","991.279","339.847","30.7476","789.212","nan","nan","nan"
237,0,"697.149","-312.811","1179.64","712.772","-235.105","850.651","536.034","-207.055","1121.44","729.621","-117.029","80.2118","619.223","-137.063","457.611","454.927","-81.3366","1288.26","548.272","249.645","459.557","578.498","-393.19","1430.52","406.622","142.896","1033.22","693.731","-325.384","598.545","533.284","117.307","990.663","339.98","20.743","791.889","nan","nan","nan"
238,0,"696.965","-307.719","1182.2","708.89","-236.402","852.855","535.826","-201.823","1123.56","729.682","-116.935","80.0958","619.679","-135.644","457.605","455.865","-74.4289","1289.48","549.416","252.55","458.657","578.188","-385.387","1434.18","405.467","145.984","1031.07","689.574","-331.261","602.639","534.462","121.339","989.95","339.984","11.2995","795.453","nan","nan","nan"
239,0,"696.731","-302.467","1184.97","704.993","-237.687","855.051","535.636","-196.419","1125.76","729.766","-116.84","79.9822","620.221","-134.188","457.62","456.805","-67.2143","1290.71","550.313","255.83","458.341","577.935","-377.24","1437.94","404.308","149.444","1029.07","685.132","-337.89","607.318","535.689","125.588","989.287","339.818","2.55794","799.916","nan","nan","nan"
240,0,"696.433","-297.034","1187.92","700.983","-239.419","857.587","535.431","-190.802","1128.05","729.847","-116.717","79.8636","620.443","-133.092","457.533","457.78","-59.7046","1291.95","551.249","258.616","457.234","577.737","-368.721","1441.8","403.305","153.263","1027.31","680.385","-345.298","612.598","536.85","129.914","988.48","339.504","-5.3871","805.266","nan","nan","nan"
241,0,"696.154","-291.38","1191.05","696.895","-241.51","860.504","535.255","-184.953","1130.43","729.925","-116.563","79.729","621.021","-131.643","457.498","458.768","-51.8848","1293.22","552.065","261.293","455.989","577.57","-359.877","1445.76","402.424","157.44","1025.76","675.471","-353.426","618.634","537.955","134.485","987.745","339.111","-12.4188","811.369","nan","nan","nan"
242,0,"695.85","-285.498","1194.36","692.704","-243.907","863.836","535.12","-178.914","1132.85","730.008","-116.391","79.5864","621.61","-130.234","457.408","459.796","-43.7702","1294.54","552.77","263.886","454.741","577.269","-350.887","1449.85","401.623","162.023","1024.43","670.369","-362.215","625.469","538.964","139.102","986.863","338.607","-18.4362","818.188","nan","nan","nan"
243,0,"695.621","-279.368","1197.84","688.475","-246.612","867.638","535.014","-172.601","1135.34","730.096","-116.204","79.4609","622.019","-128.687","457.309","460.932","-35.2994","1295.87","553.353","266.377","453.519","577.147","-341.341","1453.93","400.854","167.054","1023.36","665.205","-371.6","633.146","539.967","143.881","985.959","338.055","-23.4224","825.597","nan","nan","nan"
244,0,"695.465","-273.038","1201.51","684.188","-249.634","871.943","534.97","-166.095","1137.91","730.163","-116.009","79.3203","622.511","-127.344","457.235","462.132","-26.5113","1297.18","553.708","268.743","451.923","577.09","-331.454","1458.04","400.274","172.548","1022.55","659.976","-381.474","641.784","540.938","148.599","984.855","337.487","-27.2766","833.507","nan","nan","nan"
245,0,"695.446","-266.577","1205.46","679.892","-252.979","876.779","534.943","-159.331","1140.49","730.223","-115.835","79.1993","622.89","-125.967","457.192","463.41","-17.4042","1298.49","554.005","271.018","450.352","577.11","-321.26","1462.17","399.85","178.486","1021.99","654.663","-391.896","651.386","541.885","153.432","983.69","336.898","-29.9607","841.841","nan","nan","nan"
246,0,"695.413","-259.797","1209.49","675.635","-256.575","882.156","534.991","-152.336","1143.17","730.287","-115.676","79.0788","623.248","-124.584","457.125","464.777","-7.99163","1299.81","554.2","273.108","448.53","577.195","-310.762","1466.31","399.495","184.897","1021.64","649.337","-402.857","662.064","542.788","158.321","982.439","336.321","-31.4486","850.488","nan","nan","nan"
247,0,"695.409","-252.837","1213.69","671.441","-260.375","888.091","535.087","-145.141","1145.89","730.34","-115.526","78.9628","623.439","-123.306","456.956","466.246","1.70359","1301.15","554.167","275.1","446.665","577.343","-299.968","1470.42","399.299","191.737","1021.52","643.991","-414.298","673.827","543.589","163.257","981.102","335.767","-31.7826","859.305","nan","nan","nan"
248,0,"695.433","-245.667","1218.1","667.316","-264.331","894.647","535.206","-137.705","1148.65","730.375","-115.358","78.8876","623.495","-121.817","456.774","467.835","11.7419","1302.47","553.985","277.041","444.706","577.569","-288.882","1474.5","399.317","198.976","1021.56","638.764","-426.06","686.836","544.385","168.327","979.731","335.205","-30.9459","868.297","nan","nan","nan"
249,0,"695.467","-238.328","1222.72","663.379","-268.385","901.846","535.417","-130.069","1151.54","730.388","-115.199","78.8474","623.331","-119.955","456.295","469.525","22.0567","1303.78","553.518","278.859","442.581","577.847","-277.543","1478.57","399.427","206.643","1021.73","633.617","-438.035","701.069","545.124","173.463","978.292","334.592","-28.9334","877.284","nan","nan","nan"
250,0,"695.647","-231.005","1227.77","659.641","-272.504","909.75","535.643","-122.195","1154.49","730.38","-115.046","78.8337","623.294","-118.589","456.43","471.318","32.6889","1305.08","552.763","280.545","440.553","578.14","-265.862","1482.47","399.768","214.759","1021.99","628.622","-450.144","716.58","545.805","178.673","976.834","333.975","-25.7774","886.268","nan","nan","nan"
251,0,"695.713","-223.196","1232.73","656.089","-276.589","918.388","535.914","-114.036","1157.46","730.356","-114.912","78.8223","623.084","-117.027","456.347","473.232","43.6181","1306.35","551.763","282.363","438.504","578.447","-254.158","1486.56","400.422","223.263","1022.32","623.731","-462.163","733.272","546.478","183.954","975.286","333.222","-21.4832","895.094","nan","nan","nan"
252,0,"695.806","-215.151","1237.77","652.727","-280.441","927.49","536.23","-105.633","1160.45","730.318","-114.785","78.8545","622.884","-115.291","456.456","475.243","54.8558","1307.54","550.479","284.278","435.927","578.867","-242.227","1490.67","401.425","232.239","1022.61","619.178","-473.854","751.554","547.098","189.316","973.719","332.382","-16.071","903.67","nan","nan","nan"
253,0,"696.038","-206.821","1242.93","649.561","-284.176","937.528","536.551","-97.0407","1163.43","730.28","-114.633","78.9125","622.396","-113.595","456.397","477.365","66.3604","1308.67","549.543","286.561","434.274","579.406","-229.969","1494.75","402.802","241.673","1022.78","614.83","-485.24","771.041","547.71","194.827","972.129","331.688","-9.76094","912.033","nan","nan","nan"
254,0,"696.415","-198.289","1248.3","646.777","-287.914","948.76","536.941","-88.2814","1166.4","730.216","-114.472","78.9989","621.782","-111.829","456.355","479.524","78.0618","1309.65","nan","nan","nan","580.036","-217.483","1498.73","405.017","251.467","1022.77","610.644","-496.249","791.624","548.305","200.448","970.532","331.075","-2.5131","920.306","nan","nan","nan"
255,0,"696.804","-189.491","1254.01","644.224","-291.194","960.275","537.416","-79.4051","1169.35","730.168","-114.308","79.1036","621.645","-110.357","456.628","481.766","90.0317","1310.5","nan","nan","nan","580.756","-204.815","1502.67","407.198","261.644","1022.67","606.927","-506.65","813.588","548.838","206.124","968.921","330.548","5.43912","928.313","nan","nan","nan"
256,0,"696.933","-180.312","1260.05","641.983","-294.163","972.469","537.959","-70.4314","1172.31","730.1","-114.104","79.2005","621.515","-109.037","456.788","484.108","102.188","1311.19","nan","nan","nan","581.543","-191.978","1506.52","409.77","272.098","1022.38","603.543","-516.325","836.723","549.329","211.86","967.312","330.039","13.9932","935.951","nan","nan","nan"
257,0,"696.675","-170.618","1266.26","640.011","-296.72","985.301","538.51","-61.2771","1175.21","730.013","-113.895","79.368","619.622","-106.805","456.237","486.511","114.495","1311.74","540.381","295.719","430.873","582.453","-179.049","1510.28","412.667","282.721","1021.88","600.466","-525.183","860.909","549.769","217.604","965.701","329.57","23.1727","943.388","nan","nan","nan"
258,0,"696.277","-160.484","1272.75","638.327","-298.882","998.728","539.033","-51.978","1178.12","729.915","-113.683","79.525","618.526","-105.155","456.032","489.021","126.958","1312.14","540.803","299.408","423.822","583.47","-165.998","1513.89","415.925","293.499","1021.17","597.798","-533.18","886.152","550.188","223.337","964.083","329.221","32.9774","950.613","nan","nan","nan"
259,0,"695.836","-150.074","1279.44","636.905","-300.531","1012.72","539.405","-42.4727","1181.07","729.811","-113.509","79.7092","617.219","-103.44","455.878","491.595","139.553","1312.39","539.17","302.399","422.547","584.513","-152.872","1517.32","419.503","304.431","1020.32","595.515","-540.15","912.305","550.599","229.099","962.549","329.24","43.1692","957.668","nan","nan","nan"
260,0,"695.332","-139.468","1286.14","635.637","-301.693","1027.24","539.628","-32.8287","1184.14","729.729","-113.337","79.9064","615.819","-101.937","455.662","494.306","152.275","1312.51","537.238","305.506","421.081","585.66","-139.692","1520.61","423.349","315.507","1019.33","593.598","-546.059","939.327","551.003","234.822","961.028","329.774","53.6174","964.615","nan","nan","nan"
261,0,"694.882","-128.727","1292.66","634.63","-302.232","1042.21","539.707","-23.083","1187.27","729.662","-113.192","80.132","614.162","-100.512","455.396","497.093","165.068","1312.49","535.332","308.616","419.553","586.875","-126.491","1523.74","427.384","326.708","1018.24","592.111","-550.801","967.098","551.98","241.32","959.349","330.555","64.3876","971.307","nan","nan","nan"
262,0,"694.466","-117.808","1298.97","633.8","-302.267","1057.65","539.713","-13.2728","1190.46","729.623","-113.036","80.4095","612.463","-99.2728","455.193","500.024","177.938","1312.32","533.482","311.838","418.01","588.162","-113.241","1526.73","431.729","337.961","1017","590.974","-554.315","995.43","551.995","246.452","958.075","331.446","75.5734","977.708","nan","nan","nan"
263,0,"693.952","-106.593","1305.08","634.238","-302.344","1074.2","539.726","-3.4072","1193.66","729.584","-112.87","80.7633","610.42","-97.9688","454.932","503.038","190.866","1312.03","531.761","315.151","416.517","589.532","-100.006","1529.6","436.43","349.315","1015.58","590.22","-556.589","1024.29","552.35","252.041","956.637","332.646","87.2372","983.972","nan","nan","nan"
264,0,"693.322","-94.9818","1311.12","634.74","-301.688","1091.45","539.764","6.498","1196.79","729.549","-112.743","81.1622","608.293","-96.894","454.646","506.18","203.763","1311.57","530.08","318.422","414.99","590.916","-86.7784","1532.31","441.545","360.749","1013.97","589.786","-557.605","1053.56","552.769","257.63","955.304","334.148","99.3055","989.943","nan","nan","nan"
265,0,"692.519","-83.0169","1317.03","634.648","-299.882","1108.02","539.83","16.4404","1199.77","729.497","-112.664","81.569","605.972","-95.8024","454.428","509.48","216.673","1310.94","528.434","321.428","413.824","592.363","-73.5716","1534.91","447.197","372.217","1012.19","589.658","-557.365","1083.11","553.249","263.205","953.995","335.59","111.724","995.68","nan","nan","nan"
266,0,"691.655","-70.705","1322.89","634.602","-297.411","1124.71","539.963","26.346","1202.65","729.448","-112.621","82.0031","603.453","-94.8178","454.168","512.882","229.575","1310.13","526.675","324.122","412.821","594.049","-60.5405","1537.42","453.248","383.736","1010.26","590.029","-555.944","1112.88","553.857","268.754","952.741","336.538","124.355","1001.69","nan","nan","nan"
267,0,"690.773","-58.2231","1328.56","634.607","-294.321","1141.51","540.174","36.2401","1205.46","729.41","-112.548","82.5058","600.722","-93.9317","453.907","516.415","242.443","1309.12","524.824","326.582","411.554","595.422","-47.2737","1539.65","459.88","395.217","1008.07","590.333","-553.02","1142.65","554.476","274.206","951.501","339.192","137.745","1006.11","nan","nan","nan"
268,0,"689.867","-45.5933","1333.92","634.675","-290.565","1158.36","540.458","46.1079","1208.16","729.362","-112.552","83.0661","597.827","-93.0809","453.695","520.114","255.26","1307.9","522.943","328.966","410.184","596.905","-34.2629","1541.97","466.979","406.559","1005.6","590.782","-548.994","1172.13","555.22","279.59","950.356","341.673","151.086","1010.84","nan","nan","nan"
269,0,"689.021","-32.9015","1339.03","634.754","-286.159","1175.12","540.568","55.8467","1210.97","729.316","-112.629","83.6252","594.724","-92.2755","453.378","524.016","268.038","1306.45","520.994","331.448","408.754","598.579","-21.1714","1543.73","474.43","417.814","1002.94","590.965","-543.784","1201.01","555.906","284.834","949.206","344.552","164.573","1015.25","nan","nan","nan"
270,0,"688.275","-20.1696","1343.83","634.947","-281.149","1191.82","540.52","65.4537","1213.78","729.262","-112.741","84.2326","591.472","-91.4981","453.056","528.115","280.726","1304.78","518.846","333.791","406.758","600.266","-8.32241","1545.61","482.199","428.919","1000.1","591.946","-537.396","1230.17","556.711","290.043","948.097","347.784","178.247","1019.3","nan","nan","nan"
271,0,"687.816","-7.49084","1348.41","635.339","-275.621","1208.42","540.468","74.8942","1216.43","729.186","-112.878","84.9951","588.05","-90.7076","452.67","532.4","293.298","1302.9","516.412","335.969","405.568","601.962","4.48303","1547.26","490.269","439.846","997.07","593.185","-529.876","1259.07","557.583","295.109","946.961","351.319","192.102","1022.77","nan","nan","nan"
272,0,"687.665","5.04559","1352.73","635.88","-269.59","1224.91","541.764","85.1602","1218.28","729.091","-113.087","85.8294","584.471","-89.9514","452.313","536.861","305.644","1300.79","513.663","338.578","403.591","603.585","17.43","1548.58","498.667","450.627","993.869","594.599","-521.262","1287.66","559.311","300.43","946.03","355.174","206.159","1025.75","nan","nan","nan"
273,0,"687.56","17.4036","1356.75","636.639","-263.076","1241.28","542.11","94.8934","1220.66","728.952","-113.376","86.7858","580.79","-89.198","451.953","541.496","317.766","1298.47","510.659","339.717","404.122","605.36","30.1072","1549.96","507.503","461.093","990.438","596.192","-511.634","1315.77","560.42","305.644","945.266","359.376","220.165","1028.37","nan","nan","nan"
274,0,"687.451","29.6095","1360.39","637.508","-256.113","1257.46","542.481","104.626","1222.85","728.792","-113.697","87.8965","576.979","-88.3711","451.69","546.254","329.674","1295.92","507.507","342.411","402.109","607.184","42.7092","1551.25","516.576","471.265","986.865","597.933","-501.054","1343.37","560.344","309.603","943.726","363.903","234.032","1030.59","nan","nan","nan"
275,0,"687.545","41.6377","1363.9","638.526","-248.724","1273.39","543.113","114.317","1224.98","728.647","-114.064","89.0794","573.068","-87.7385","451.498","551.102","341.281","1293.16","504.539","344.529","401.476","609.036","55.2343","1552.45","526","481.018","983.124","599.836","-489.58","1370.41","561.14","313.725","942.355","368.555","247.912","1032.33","nan","nan","nan"
