Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (758)",,,"Reconstruction Position - Unlabeled Track (759)",,,"Reconstruction Position - Unlabeled Track (761)",,,"Reconstruction Position - Unlabeled Track (762)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (764)",,,"Reconstruction Position - Unlabeled Track (765)",,,"Reconstruction Position - Unlabeled Track (767)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (769)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (774)",,
512,0,"1166.8","-899.923","1333.01","1061.37","-656.227","1112.84","nan","nan","nan","957.871","-1197.1","901.072","1073.59","-713.63","140.569","986.636","-1078.94","430.805","nan","nan","nan","843.038","-987.793","88.4292","1086.22","-1258.3","1446.09","1215.1","-675.053","892.747","1105.57","-883.845","961.179","1110.03","-1065.46","1180.87","1170.16","-959.179","451.117","nan","nan","nan"
513,0,"1169.89","-899","1331.97","1068.25","-658.19","1106.07","nan","nan","nan","950.862","-1196.89","902.672","1096.7","-731.21","130.715","986.761","-1080.93","430.813","nan","nan","nan","843","-987.648","88.4289","1086.75","-1255.2","1448.38","1224.74","-687.492","889.073","1108.65","-886.502","960.393","1111.39","-1065.17","1181.94","1171.55","-967.684","452.657","nan","nan","nan"
514,0,"1173.14","-898.225","1330.75","1075.44","-660.449","1099.1","nan","nan","nan","943.74","-1196.78","904.735","1119.71","-749.412","121.748","987.166","-1083.09","430.539","nan","nan","nan","843.057","-987.526","88.4964","1087.48","-1252.19","1450.66","1234.27","-700.479","885.558","1112.13","-889.062","959.592","1112.9","-1065.25","1181.96","1172.07","-975.502","453.505","nan","nan","nan"
515,0,"1176.58","-897.572","1329.35","1082.87","-663.034","1091.94","nan","nan","nan","936.826","-1196.07","906.536","1142.4","-767.985","113.638","nan","nan","nan","nan","nan","nan","843.222","-987.399","88.6028","1088.27","-1249.08","1452.8","1243.71","-714.068","882.246","1115.78","-891.64","958.841","1114.41","-1065.25","1182.14","nan","nan","nan","nan","nan","nan"
516,0,"1180.16","-897.044","1327.61","1090.61","-665.931","1084.6","nan","nan","nan","929.781","-1195.29","908.101","1164.31","-786.67","106.733","nan","nan","nan","nan","nan","nan","843.556","-987.297","88.7001","1089.1","-1245.82","1454.78","1253.04","-728.18","879.22","1119.56","-894.395","957.903","1115.87","-1065.3","1182.2","nan","nan","nan","nan","nan","nan"
517,0,"1184.02","-896.681","1325.67","1098.58","-669.172","1077.09","nan","nan","nan","922.734","-1194.39","909.691","1184.98","-804.989","100.941","990.157","-1091.03","428.673","nan","nan","nan","844.083","-987.155","88.8109","1090","-1242.45","1456.63","1262.14","-742.802","876.431","1123.32","-897.43","956.522","1117.29","-1065.44","1182.04","nan","nan","nan","nan","nan","nan"
518,0,"1188.01","-896.588","1323.44","1106.88","-672.71","1069.52","nan","nan","nan","915.711","-1193.28","911.178","1204.1","-822.763","96.4624","991.71","-1094.06","427.701","nan","nan","nan","844.735","-987.009","88.9246","1090.93","-1238.88","1458.21","1271.21","-757.759","873.707","1128.98","-899.738","955.874","1118.64","-1065.62","1181.7","1171.93","-1002.74","453.512","nan","nan","nan"
519,0,"1192.2","-896.74","1320.94","1115.35","-676.474","1061.89","nan","nan","nan","908.761","-1192.05","912.59","1221.37","-839.707","92.802","993.527","-1097.31","426.454","nan","nan","nan","845.383","-986.84","89.0422","1091.92","-1235.17","1459.57","1279.78","-773.176","871.45","1133.55","-902.861","956.226","1119.84","-1065.82","1181.14","1172.25","-1008.1","453.054","nan","nan","nan"
520,0,"1196.44","-897.14","1318.14","1124","-680.646","1054.07","nan","nan","nan","901.871","-1190.55","913.997","1236.76","-855.623","89.7987","995.541","-1100.76","424.877","nan","nan","nan","846.009","-986.611","89.139","1092.76","-1231.45","1461.07","1287.99","-788.97","869.427","nan","nan","nan","1120.59","-1065.91","1180.1","nan","nan","nan","nan","nan","nan"
521,0,"1200.61","-897.95","1315.01","1132.9","-685.154","1046.15","nan","nan","nan","895.087","-1188.83","915.329","1250.34","-870.105","87.047","997.714","-1104.51","423.108","nan","nan","nan","846.648","-986.321","89.2268","1093.84","-1227.57","1462.2","1295.82","-805.039","867.62","nan","nan","nan","1121.42","-1066.01","1178.9","1174.45","-1017.41","452.031","nan","nan","nan"
522,0,"1204.92","-898.777","1311.73","1141.94","-690.104","1038.13","nan","nan","nan","888.296","-1186.96","916.736","1261.93","-883.322","84.4144","nan","nan","nan","nan","nan","nan","847.207","-986.077","89.3154","1095.02","-1223.5","1463.08","1303.22","-821.372","866.169","nan","nan","nan","1122.28","-1066.11","1177.63","1176.66","-1021.92","450.997","nan","nan","nan"
523,0,"1209.22","-899.789","1308.31","1151.18","-695.472","1030.06","nan","nan","nan","881.54","-1185","918.148","1269.81","-892.558","81.523","nan","nan","nan","nan","nan","nan","847.809","-985.95","89.4257","nan","nan","nan","1310.16","-837.914","865.094","nan","nan","nan","1123.07","-1066.19","1176.28","1180.02","-1026.74","449.347","nan","nan","nan"
524,0,"1213.51","-900.969","1304.79","1160.61","-701.234","1022","nan","nan","nan","874.815","-1182.84","919.551","1273.19","-895.51","80.0489","1004.6","-1116.53","417.5","nan","nan","nan","848.422","-985.963","89.5221","1097.43","-1216.14","1465.51","1316.88","-855.055","864.88","nan","nan","nan","1123.78","-1066.31","1174.94","1185.14","-1032.2","447.281","nan","nan","nan"
525,0,"1217.75","-902.318","1301.31","1170.16","-707.481","1014.04","nan","nan","nan","868.156","-1180.59","920.927","1272.28","-894.301","79.5076","1006.78","-1120.47","415.741","nan","nan","nan","849","-985.97","89.5764","1098.65","-1211.85","1466.14","1322.9","-871.722","864.697","nan","nan","nan","1124.45","-1066.53","1173.74","1192.23","-1037.95","445.36","nan","nan","nan"
526,0,"1221.97","-903.801","1297.94","1179.73","-714.226","1006.3","nan","nan","nan","861.565","-1178.26","922.252","1269.12","-892.711","79.7625","1008.82","-1124.23","414.082","nan","nan","nan","849.46","-985.959","89.6473","1099.67","-1207.49","1466.89","1328.44","-888.414","864.886","nan","nan","nan","1125.04","-1066.88","1172.67","1200.87","-1043.75","443.648","nan","nan","nan"
527,0,"1226.24","-905.335","1294.78","1189.25","-721.453","998.945","nan","nan","nan","855.057","-1175.82","923.767","1266.32","-892.394","80.5142","1010.66","-1127.71","412.555","nan","nan","nan","849.838","-985.92","89.7423","1100.61","-1203.28","1467.8","1333.43","-905.048","865.618","nan","nan","nan","1125.53","-1067.31","1171.77","1210.01","-1049.1","442.532","nan","nan","nan"
528,0,"1230.48","-907","1291.8","1198.73","-729.073","992.171","nan","nan","nan","848.67","-1173.12","925.3","1265.67","-893.574","81.304","nan","nan","nan","nan","nan","nan","850.31","-985.96","89.8705","1101.5","-1199.25","1468.91","1340.66","-918.552","866.386","nan","nan","nan","1125.94","-1067.75","1171.01","1217.97","-1053.38","442.552","nan","nan","nan"
529,0,"1234.66","-908.849","1289.21","1207.97","-737.102","986.153","nan","nan","nan","842.494","-1170.47","926.994","1266.79","-895.633","80.3696","nan","nan","nan","nan","nan","nan","850.762","-985.958","89.9657","1102.31","-1195.38","1470.21","1344.67","-934.717","868.238","nan","nan","nan","1126.31","-1068.2","1170.45","nan","nan","nan","nan","nan","nan"
530,0,"1238.81","-911.01","1287.29","1216.95","-745.382","980.914","nan","nan","nan","836.512","-1167.43","928.918","1267.95","-897.728","79.0875","nan","nan","nan","nan","nan","nan","851.111","-985.835","90.0272","1103.05","-1191.66","1471.71","nan","nan","nan","nan","nan","nan","1126.73","-1068.65","1170.12","1228.22","-1060.95","444.044","nan","nan","nan"
531,0,"1242.4","-913.534","1285.52","1225.67","-753.874","976.684","nan","nan","nan","830.766","-1164.3","931.131","1267.58","-897.805","78.6779","nan","nan","nan","nan","nan","nan","851.406","-985.641","90.1122","1103.77","-1188.1","1473.46","1350.68","-966.254","873.925","nan","nan","nan","1127.28","-1069.14","1170.07","1231.99","-1064.39","444.281","nan","nan","nan"
532,0,"1246.27","-916.197","1284.87","1234.02","-762.372","973.232","nan","nan","nan","825.159","-1160.85","933.676","1266.74","-896.946","79.0109","nan","nan","nan","nan","nan","nan","851.572","-985.465","90.2403","1104.44","-1184.71","1475.5","1352.6","-981.575","877.765","nan","nan","nan","1127.93","-1069.76","1170.39","1235.78","-1066.61","443.906","nan","nan","nan"
533,0,"1250.03","-919.03","1284.88","1241.99","-770.854","970.716","nan","nan","nan","819.683","-1157.17","936.565","1266.73","-896.765","79.3754","nan","nan","nan","nan","nan","nan","851.716","-985.29","90.3735","1105.1","-1181.48","1477.86","1353.75","-996.284","882.182","nan","nan","nan","1128.53","-1070.58","1171.21","1239.83","-1067.67","442.738","nan","nan","nan"
534,0,"1253.67","-922.027","1285.45","1249.6","-779.232","968.948","nan","nan","nan","814.371","-1153.09","939.757","1267.22","-896.916","78.8868","1015.3","-1140.32","405.524","nan","nan","nan","851.937","-985.095","90.6494","1105.77","-1178.46","1480.54","1350.98","-1013.45","886.239","nan","nan","nan","1129.02","-1071.57","1172.66","1243.69","-1068.16","441.202","nan","nan","nan"
535,0,"1257.16","-925.115","1286.58","1256.8","-787.449","967.856","nan","nan","nan","809.183","-1148.57","943.285","1267.68","-897.116","78.5924","1015.1","-1140.66","405.622","nan","nan","nan","852.175","-984.866","90.9685","1106.44","-1175.61","1483.52","1351.76","-1024.95","892.379","nan","nan","nan","1129.42","-1072.68","1174.75","1246.56","-1068.62","439.802","nan","nan","nan"
536,0,"1260.46","-928.266","1288.22","1263.65","-795.507","967.4","nan","nan","nan","804.155","-1143.59","946.992","1267.69","-896.82","78.2461","1014.96","-1140.58","406.01","nan","nan","nan","852.382","-984.547","91.3544","1107.13","-1172.94","1486.8","nan","nan","nan","nan","nan","nan","1129.78","-1073.91","1177.34","1248.14","-1069.61","438.787","nan","nan","nan"
537,0,"1263.6","-931.387","1290.27","1270.14","-803.355","967.436","nan","nan","nan","799.348","-1138.24","950.873","1267.68","-896.573","78.0184","1014.73","-1140.08","406.579","nan","nan","nan","852.458","-984.104","91.6742","1107.82","-1170.4","1490.28","nan","nan","nan","nan","nan","nan","1130.06","-1075.17","1180.24","1248.54","-1070.86","438.046","nan","nan","nan"
538,0,"1266.6","-934.433","1292.63","1276.34","-810.941","967.884","nan","nan","nan","794.769","-1132.43","954.756","1267.81","-896.557","77.9076","1014.41","-1139.31","407.249","nan","nan","nan","852.553","-983.589","92.0037","1108.56","-1168.04","1493.98","nan","nan","nan","nan","nan","nan","1130.35","-1076.43","1183.35","1248.18","-1071.99","437.643","nan","nan","nan"
539,0,"1269.48","-937.401","1295.23","1282.28","-818.317","968.751","nan","nan","nan","790.602","-1126.11","958.626","1267.98","-896.706","77.8937","1013.97","-1138.21","407.964","nan","nan","nan","852.626","-983.052","92.3345","1109.25","-1165.83","1497.78","nan","nan","nan","nan","nan","nan","1130.67","-1077.73","1186.61","1247.47","-1072.81","437.648","nan","nan","nan"
540,0,"1272.23","-940.311","1297.93","1287.96","-825.412","969.927","nan","nan","nan","787.34","-1118.85","962.184","1268.08","-896.88","78.07","1013.36","-1136.96","408.743","nan","nan","nan","852.598","-982.425","92.6657","1109.96","-1163.81","1501.65","nan","nan","nan","nan","nan","nan","1131","-1078.96","1189.93","1246.79","-1073.4","437.933","nan","nan","nan"
541,0,"1274.89","-943.215","1300.73","1293.37","-832.266","971.414","nan","nan","nan","784.369","-1111.7","965.049","1268.09","-897.162","78.4208","1012.49","-1135.53","409.593","nan","nan","nan","852.541","-981.634","93.0676","1110.51","-1162.01","1505.4","nan","nan","nan","nan","nan","nan","1131.31","-1080.21","1193.23","1246.23","-1073.77","438.263","nan","nan","nan"
542,0,"1277.37","-946.158","1303.55","1298.56","-838.902","973.23","nan","nan","nan","781.43","-1104.84","968.581","1268.13","-897.592","78.7375","1011.34","-1134.14","410.549","nan","nan","nan","852.469","-980.7","93.4448","1111.19","-1160.29","1509.2","nan","nan","nan","nan","nan","nan","1131.59","-1081.49","1196.46","1245.85","-1073.92","438.283","nan","nan","nan"
543,0,"1279.71","-949.147","1306.34","1303.81","-845.137","975.331","nan","nan","nan","778.786","-1097.89","971.95","1268.1","-897.935","78.834","1009.81","-1132.68","411.458","nan","nan","nan","852.298","-979.544","93.8603","1111.83","-1158.73","1512.93","1330.77","-1109.93","941.795","nan","nan","nan","1131.86","-1082.78","1199.56","1245.72","-1073.9","438.009","nan","nan","nan"
544,0,"1281.9","-952.183","1309.11","1308.78","-851.208","977.453","nan","nan","nan","776.403","-1090.9","975.236","1268.1","-898.301","79.1204","1007.75","-1131.34","412.387","nan","nan","nan","852.136","-978.204","94.3294","1112.44","-1157.27","1516.49","1327.17","-1117.44","947.86","nan","nan","nan","1132.14","-1084.08","1202.46","1245.83","-1073.84","437.784","nan","nan","nan"
545,0,"1283.93","-955.273","1311.8","1313.34","-857.138","979.596","nan","nan","nan","774.41","-1083.93","978.331","1268.01","-898.49","79.327","1005.2","-1130.11","413.355","nan","nan","nan","851.878","-976.636","94.7772","1113.02","-1155.94","1519.88","1323.96","-1123.77","954.51","nan","nan","nan","1132.43","-1085.37","1205.15","1246.09","-1073.77","437.774","nan","nan","nan"
546,0,"1285.78","-958.399","1314.46","1317.57","-862.79","981.642","nan","nan","nan","772.679","-1076.98","981.24","1267.88","-898.537","79.441","1002.22","-1128.98","414.393","nan","nan","nan","851.583","-974.919","95.295","1113.6","-1154.68","1523.08","1320.44","-1129.73","960.546","nan","nan","nan","1132.74","-1086.69","1207.65","1246.47","-1073.63","437.842","nan","nan","nan"
547,0,"1287.48","-961.529","1317.04","1321.59","-868.209","983.649","nan","nan","nan","771.255","-1070.11","984.016","1267.76","-898.484","79.4548","998.847","-1127.9","415.395","nan","nan","nan","851.24","-973.045","95.8971","1114.17","-1153.52","1526.1","1316.77","-1135.16","966.417","nan","nan","nan","1133.03","-1088.03","1209.95","1246.89","-1073.41","437.864","nan","nan","nan"
548,0,"1289.04","-964.661","1319.47","1325.42","-873.342","985.562","nan","nan","nan","770.143","-1063.38","986.526","1267.7","-898.429","79.4638","995.182","-1126.87","416.442","nan","nan","nan","850.856","-971.156","96.3516","1114.72","-1152.43","1528.91","1313.28","-1139.86","972.426","nan","nan","nan","1133.27","-1089.36","1212.04","1247.34","-1073.11","437.765","nan","nan","nan"
549,0,"1290.46","-967.828","1321.73","1329.08","-878.204","987.393","nan","nan","nan","769.244","-1056.78","988.817","1267.7","-898.343","79.4247","991.232","-1125.87","417.458","nan","nan","nan","850.402","-969.235","96.7565","1115.25","-1151.43","1531.52","1309.86","-1144.28","977.81","nan","nan","nan","1133.47","-1090.69","1213.94","1247.67","-1072.92","437.587","nan","nan","nan"
550,0,"1291.77","-971.023","1323.71","1332.54","-882.85","989.056","nan","nan","nan","768.584","-1050.33","990.812","1267.74","-898.317","79.4284","987.127","-1124.84","418.429","nan","nan","nan","849.843","-967.297","97.0963","1115.79","-1150.5","1533.89","1306.68","-1148.03","983.482","nan","nan","nan","1133.62","-1092.02","1215.6","1247.67","-1073.03","437.404","nan","nan","nan"
551,0,"1292.99","-974.247","1325.35","1335.81","-887.236","990.565","nan","nan","nan","768.125","-1044.07","992.552","1267.84","-898.398","79.5224","982.855","-1123.9","419.365","nan","nan","nan","849.268","-965.41","97.4699","1116.32","-1149.69","1535.99","1303.37","-1151.6","988.409","nan","nan","nan","1133.72","-1093.37","1217","1247.29","-1073.53","437.285","nan","nan","nan"
552,0,"1294.15","-977.477","1326.65","1338.91","-891.357","991.901","nan","nan","nan","767.889","-1037.97","993.977","1267.96","-898.497","79.6371","978.493","-1123.01","420.187","nan","nan","nan","848.669","-963.64","97.6106","1116.86","-1148.93","1537.84","1300.05","-1154.32","992.982","nan","nan","nan","1133.77","-1094.73","1218.09","1246.69","-1074.36","437.123","nan","nan","nan"
553,0,"1295.26","-980.695","1327.65","1341.87","-895.181","993.11","nan","nan","nan","767.85","-1032.06","995.102","1268.07","-898.671","79.798","974.086","-1122.2","420.888","nan","nan","nan","847.884","-962.024","97.7101","1117.36","-1148.32","1539.43","1296.74","-1156.11","996.707","nan","nan","nan","1133.77","-1096.09","1218.86","1245.99","-1075.46","436.836","nan","nan","nan"
554,0,"1296.32","-983.953","1328.38","1344.72","-898.663","994.157","nan","nan","nan","768.037","-1026.37","995.892","1268.14","-898.912","79.9372","969.56","-1121.45","421.475","nan","nan","nan","847.115","-960.421","97.7672","1117.84","-1147.83","1540.73","nan","nan","nan","nan","nan","nan","1133.67","-1097.47","1219.31","1245.4","-1076.78","436.414","nan","nan","nan"
555,0,"1297.29","-987.247","1328.8","1347.39","-901.896","994.982","nan","nan","nan","768.394","-1020.91","996.429","1268.2","-899.175","80.0334","964.937","-1120.89","421.89","nan","nan","nan","846.38","-958.869","97.6537","1118.32","-1147.38","1541.8","nan","nan","nan","nan","nan","nan","1133.46","-1098.87","1219.49","1245.01","-1078.28","435.831","nan","nan","nan"
556,0,"1298.27","-990.794","1329.02","1349.83","-904.834","995.578","nan","nan","nan","768.964","-1015.71","996.526","1268.25","-899.603","80.1551","960.162","-1120.44","422.23","nan","nan","nan","845.626","-957.419","97.5768","1118.75","-1147.08","1542.62","nan","nan","nan","nan","nan","nan","1133.07","-1100.34","1219.42","1244.82","-1079.94","435.147","nan","nan","nan"
557,0,"1298.8","-994.064","1328.84","1352.04","-907.431","995.953","nan","nan","nan","769.631","-1010.78","996.285","1268.21","-899.932","79.938","955.269","-1120.31","422.763","nan","nan","nan","844.91","-956.011","97.5411","1119.12","-1146.87","1543.23","1284.96","-1160.22","999.454","nan","nan","nan","1132.49","-1101.85","1219.13","1244.83","-1081.79","434.563","nan","nan","nan"
558,0,"1299.19","-997.364","1328.44","1354.13","-909.553","996.13","nan","nan","nan","770.435","-1006.08","995.737","1268.22","-900.45","80.0243","950.441","-1119.97","422.821","nan","nan","nan","844.138","-954.64","97.4003","1119.43","-1146.75","1543.63","1283.01","-1161.13","999.131","nan","nan","nan","1131.73","-1103.42","1218.65","1245.09","-1083.72","433.913","nan","nan","nan"
559,0,"1299.5","-1000.78","1327.8","1356.09","-911.307","996.132","nan","nan","nan","771.413","-1001.51","994.913","1268.19","-900.804","80.0534","945.743","-1119.77","422.947","nan","nan","nan","843.472","-953.396","97.2302","1119.71","-1146.68","1543.85","1281.45","-1161.74","998.667","nan","nan","nan","1130.81","-1104.99","1217.95","1245.62","-1085.78","433.391","nan","nan","nan"
560,0,"1299.83","-1004.35","1326.95","1357.99","-912.79","995.984","nan","nan","nan","772.511","-997.118","993.802","1268.19","-901.084","80.1423","941.194","-1119.74","423.295","nan","nan","nan","842.849","-952.334","97.0624","1119.93","-1146.69","1543.9","1279.98","-1162.19","997.838","nan","nan","nan","1129.76","-1106.55","1217.02","1246.42","-1087.94","432.794","nan","nan","nan"
561,0,"1300.05","-1008","1325.87","1359.84","-914.112","995.668","nan","nan","nan","773.75","-992.862","992.43","1268.18","-901.242","80.1991","936.911","-1119.76","423.589","nan","nan","nan","842.277","-951.547","96.7385","1120.1","-1146.77","1543.82","1278.39","-1162.75","996.6","nan","nan","nan","1128.62","-1108.11","1215.88","1247.37","-1090.17","432.165","nan","nan","nan"
562,0,"1300.12","-1011.63","1324.54","1361.53","-915.423","995.25","nan","nan","nan","775.057","-988.725","990.846","1268.14","-901.309","80.1611","932.8","-1119.96","423.887","nan","nan","nan","841.816","-951.046","96.5161","1120.21","-1146.92","1543.61","1277.39","-1163.13","995.559","nan","nan","nan","1127.37","-1109.63","1214.51","1248.38","-1092.53","431.481","nan","nan","nan"
563,0,"1300.05","-1015.25","1322.97","1363.11","-916.716","994.772","nan","nan","nan","776.409","-984.714","989.175","1268.15","-901.527","80.312","928.965","-1120.44","424.306","nan","nan","nan","841.579","-950.78","96.2169","1120.26","-1147.12","1543.28","1276.72","-1163.6","994.637","nan","nan","nan","1126.07","-1111.16","1212.91","1249.27","-1094.97","430.714","nan","nan","nan"
564,0,"1299.81","-1018.84","1321.19","1364.51","-918.018","994.187","nan","nan","nan","777.857","-980.9","987.437","1268.18","-901.806","80.4266","925.497","-1120.99","424.656","nan","nan","nan","841.39","-950.717","95.9753","1120.24","-1147.38","1542.84","1276.12","-1164.16","993.794","nan","nan","nan","1124.73","-1112.66","1211.11","1249.95","-1097.52","429.891","nan","nan","nan"
565,0,"1299.39","-1022.33","1319.24","1365.75","-919.341","993.493","nan","nan","nan","779.194","-977.228","985.692","1268.25","-902.168","80.5274","922.592","-1121.74","425.122","nan","nan","nan","841.355","-950.927","95.7491","1120.13","-1147.71","1542.3","1275.52","-1164.71","992.901","nan","nan","nan","1123.34","-1114.11","1209.16","1250.31","-1100.18","429.075","nan","nan","nan"
566,0,"1298.83","-1025.75","1317.27","1366.71","-920.651","992.71","nan","nan","nan","780.575","-973.74","983.817","1268.31","-902.601","80.5868","920.35","-1122.58","425.569","nan","nan","nan","841.255","-951.302","95.5124","1119.91","-1148.14","1541.71","1274.73","-1165.24","991.82","nan","nan","nan","1122.02","-1115.59","1207.16","1250.43","-1102.86","428.212","nan","nan","nan"
567,0,"1298.17","-1029.03","1315.28","1367.46","-921.921","991.817","nan","nan","nan","781.91","-970.495","982.001","1268.34","-903.014","80.721","918.777","-1123.52","425.846","nan","nan","nan","841.059","-951.683","95.3448","1119.58","-1148.65","1541.12","1273.82","-1165.72","990.641","nan","nan","nan","1120.67","-1117.02","1205.14","1250.35","-1105.43","427.188","nan","nan","nan"
568,0,"1297.51","-1032.12","1313.41","1368.08","-922.882","990.655","nan","nan","nan","783.286","-967.364","980.14","1268.33","-903.414","80.7655","917.832","-1124.37","426.006","nan","nan","nan","840.815","-952.016","95.1278","1119.13","-1149.23","1540.58","1272.86","-1166.16","989.456","nan","nan","nan","1119.32","-1118.38","1203.2","1250.17","-1107.91","426.17","nan","nan","nan"
569,0,"1296.88","-1035.05","1311.69","1368.36","-924.02","989.831","nan","nan","nan","784.63","-964.429","978.442","1268.35","-903.77","80.7777","917.506","-1124.98","425.982","nan","nan","nan","840.575","-952.459","94.8993","1118.56","-1149.89","1540.15","1271.92","-1166.56","988.293","nan","nan","nan","1117.97","-1119.67","1201.36","1249.95","-1110.2","425.172","nan","nan","nan"
570,0,"1296.36","-1037.81","1310.24","1368.47","-925.077","989.156","nan","nan","nan","786.073","-961.587","976.835","1268.33","-904.135","80.7126","917.737","-1125.3","425.808","nan","nan","nan","840.265","-953.014","94.7944","1117.91","-1150.62","1539.87","1270.98","-1166.97","987.238","nan","nan","nan","1116.64","-1120.88","1199.72","1249.72","-1112.28","424.284","nan","nan","nan"
571,0,"1295.73","-1040.31","1308.98","1368.46","-925.981","988.579","nan","nan","nan","787.48","-958.804","975.345","1268.35","-904.489","80.8172","918.436","-1125.47","425.617","nan","nan","nan","840.034","-953.406","94.6139","1117.15","-1151.41","1539.74","1269.97","-1167.39","986.281","nan","nan","nan","1115.37","-1122.09","1198.38","1249.58","-1114.09","423.544","nan","nan","nan"
572,0,"1295.18","-1042.61","1308.06","1368.22","-926.77","988.213","nan","nan","nan","789.125","-956.15","974.149","1268.35","-904.797","80.9428","919.574","-1125.27","425.089","nan","nan","nan","839.965","-953.43","94.4971","1116.34","-1152.24","1539.79","1268.94","-1167.82","985.435","nan","nan","nan","1114.12","-1123.25","1197.39","1249.43","-1115.57","423.105","nan","nan","nan"
573,0,"1294.65","-1044.64","1307.45","1367.8","-927.42","988.002","nan","nan","nan","790.661","-953.526","972.987","1268.31","-904.982","81.0924","920.96","-1124.97","424.698","nan","nan","nan","840.042","-953.3","94.429","1115.46","-1153.12","1539.98","1267.96","-1168.21","984.789","nan","nan","nan","1112.97","-1124.5","1196.85","1249.26","-1116.64","422.799","nan","nan","nan"
574,0,"1294.2","-1046.47","1307.14","1367.15","-927.916","987.98","nan","nan","nan","792.423","-951.03","972.204","1268.23","-905.072","81.331","922.415","-1124.47","424.365","nan","nan","nan","840.167","-953.273","94.3836","1114.52","-1154.05","1540.34","1267.01","-1168.56","984.331","nan","nan","nan","1111.87","-1125.74","1196.71","1249.04","-1117.3","422.693","nan","nan","nan"
575,0,"1293.79","-1048.12","1307.12","1366.15","-928.465","988.422","nan","nan","nan","794.109","-948.608","971.642","1268.13","-905.086","81.632","923.718","-1123.8","424.168","nan","nan","nan","840.297","-953.311","94.3197","1113.56","-1154.99","1540.84","1266.09","-1168.92","984.017","nan","nan","nan","1110.78","-1127.01","1197.01","1248.8","-1117.59","422.664","nan","nan","nan"
576,0,"1293.34","-1049.61","1307.36","1365.18","-928.761","988.817","nan","nan","nan","795.846","-946.306","971.442","1268.03","-905.05","81.9134","924.651","-1122.98","424.083","nan","nan","nan","840.393","-953.245","94.3565","1112.54","-1155.98","1541.48","1265.23","-1169.21","983.937","nan","nan","nan","1109.69","-1128.3","1197.7","1248.45","-1117.62","422.788","nan","nan","nan"
577,0,"1292.99","-1051.03","1307.9","1364.04","-929.014","989.404","nan","nan","nan","797.513","-944.129","971.499","1267.97","-905.002","82.1103","925.069","-1122.16","424.407","nan","nan","nan","840.458","-953.145","94.4312","1111.53","-1156.99","1542.28","1264.29","-1169.56","983.874","nan","nan","nan","1108.62","-1129.65","1198.72","1247.97","-1117.41","422.996","nan","nan","nan"
578,0,"1292.58","-1052.33","1308.64","1362.79","-929.225","990.165","nan","nan","nan","799.282","-942.088","971.873","1267.89","-905.032","82.3729","924.945","-1121.45","425.115","nan","nan","nan","840.46","-953.088","94.4976","1110.5","-1158.03","1543.21","1263.5","-1169.82","983.993","nan","nan","nan","1107.6","-1131.03","1199.95","1247.38","-1116.92","423.26","nan","nan","nan"
579,0,"1292.14","-1053.54","1309.57","1361.38","-929.385","991.077","nan","nan","nan","800.919","-940.157","972.429","1267.81","-905.077","82.6607","924.438","-1120.35","425.555","nan","nan","nan","840.374","-953.044","94.5984","1109.47","-1159.09","1544.24","1262.56","-1170.14","984.036","nan","nan","nan","1106.6","-1132.34","1201.24","1246.62","-1116.27","423.499","nan","nan","nan"
580,0,"1291.66","-1054.7","1310.66","1359.95","-929.408","992.094","nan","nan","nan","802.492","-938.291","973.1","1267.74","-905.039","82.8008","923.739","-1119.23","426.11","nan","nan","nan","840.283","-953.004","94.6908","1108.43","-1160.18","1545.36","1261.43","-1170.58","983.806","nan","nan","nan","1105.69","-1133.67","1202.66","1245.78","-1115.48","423.835","nan","nan","nan"
581,0,"1291.11","-1055.78","1311.88","1358.38","-929.441","993.236","nan","nan","nan","804.195","-936.609","973.955","1267.65","-905.03","82.9242","922.887","-1118.08","426.732","nan","nan","nan","840.159","-952.945","94.8415","1107.42","-1161.27","1546.53","1260.35","-1170.97","983.825","nan","nan","nan","1104.82","-1134.98","1204.18","1244.92","-1114.49","424.112","nan","nan","nan"
582,0,"1290.54","-1056.79","1313.23","1356.75","-929.404","994.417","nan","nan","nan","805.602","-934.956","974.836","1267.56","-905.015","83.0367","922.085","-1116.8","427.277","nan","nan","nan","840.006","-952.875","94.96","1106.44","-1162.33","1547.77","1259.43","-1171.2","984.389","nan","nan","nan","1103.97","-1136.24","1205.78","1244.03","-1113.4","424.445","nan","nan","nan"
583,0,"1289.96","-1057.71","1314.68","1355.1","-929.305","995.722","nan","nan","nan","807.063","-933.52","975.851","1267.48","-904.932","83.0908","921.401","-1115.48","427.847","nan","nan","nan","839.909","-952.798","95.0782","1105.49","-1163.41","1549.03","1258.52","-1171.41","985.19","nan","nan","nan","1103.12","-1137.47","1207.41","1243.11","-1112.27","424.89","nan","nan","nan"
